Datum,DAX_Kurs_return_5d,VIX_Kurs_return_5d,BrentOil_Kurs_return_5d,WTIOil_Kurs_return_5d,Lufthansa_Kurs_return_5d,Ryanair_Kurs_return_5d,EasyJet_Kurs_return_5d,Air France-KLM_Kurs_return_5d,Booking_Kurs_return_5d,Expedia_Kurs_return_5d,Airbnb_Kurs_return_5d,Marriott_Hotels_Kurs_return_5d,Hilton_Hotels_Kurs_return_5d,vacation_christmas_block,vacation_easter_block,vacation_summer_wave,vacation_autumn_wave,vacation_winter_ski_wave,holiday
2023-03-02,-0.7523917317239175,-0.5257395837345513,0.7788004937344883,0.8535896440033233,0.43714490497446956,0.36566404104522665,-0.2926868131815708,-0.07010497364536405,1.4685727976957532,-0.341264062434095,-0.5902727903328882,-0.41998987803158544,-0.02117710844580937,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-03,1.2178374231056563,-0.995442125770863,0.8090615275768975,1.0248579598316232,1.8367987252789735,1.5318764231623854,1.0788977187178264,0.7878661899019843,1.6372302785195685,0.4109712641213437,0.3601282146080695,0.29684314533130635,0.5015781567239669,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-06,0.838947201023046,-0.771469523982431,1.1394111470231978,1.4753170918731793,3.0142852725192704,1.1600740597547365,0.8864301699283985,1.0346029951051432,0.7552346001130581,0.13289375003923845,0.3349134940688196,0.8287916332567102,0.6606775852538989,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-07,0.5474931840364227,-0.3996750050136338,-0.1819873307620036,0.15443953281382494,2.648943534591463,0.7882716963470882,1.317962674056274,0.853288827645246,0.3460328433601942,-0.39117541111549853,0.4706850662032422,0.6049840377271196,0.38414762614235054,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-08,1.0546231735931473,-0.5135810710660363,-0.4946846804668986,-0.3194810123548954,2.5995730294660837,0.33102406929917244,0.7972873052259266,0.6495440415305164,0.07507492334816258,0.027723408174852453,0.5637855728097033,0.5401122709069484,0.23641244250741378,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-09,0.9671869684971603,0.9300823278902569,-0.9410349296424342,-0.7394403073311376,2.2169516147443944,-0.6850817685850846,1.0343262863665907,0.6981437152826536,-1.0336406473133133,-0.9918941434595338,-0.5088098470522348,-0.8254384206576556,-1.2485155571052842,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-10,-0.7582208120636498,2.1273758648792755,-0.8956433788788204,-0.891939492657706,0.5506970667628419,-1.6550009774746028,-0.1711283613145637,-0.2383346135566088,-1.7331544612219252,-1.696000669500762,-1.2516743060162894,-1.824463629688292,-2.070529271176599,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-13,-2.775082609611083,2.6629903440133256,-1.5840818987936296,-1.6567815606032645,-2.1844289171831726,-1.7081156008185527,-1.4008946993691191,-1.5935178239527472,-2.103647943687356,-2.3769340693684815,-1.6977809001722495,-2.9207964889491858,-3.0970993933578264,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-14,-1.4169068904534188,1.295477629665099,-1.7681698546682854,-1.8984341158130578,-1.4660880676089032,-1.2393213165219523,-0.7221933431116627,-1.41220365649285,-1.3626609787564945,-2.3751515212012886,-1.7210560268238646,-2.259104467383439,-2.309178413971497,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-15,-3.5386921341160362,2.2975950422384837,-2.73652293762538,-2.7782371080817216,-2.3078551799966207,-2.1145579359722553,-1.8769986358482305,-2.924401197472817,-2.045585532256206,-2.728096058305499,-1.8781631317222678,-3.0505400225895283,-3.2486226586244284,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-16,-2.675988243835631,0.05082988544081237,-2.128780507956995,-2.290239715036703,-1.7326887952859515,-1.126164075484842,-1.099024543899385,-2.2066214005181726,-0.9783431126169803,-1.1558885748412882,-0.08015959788498639,-1.5001047955874363,-1.3507937611602405,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-17,-2.6876464045150965,0.12634064832948375,-2.9886982196454563,-3.048043359044112,-2.451029644860221,-0.8421163071671972,-1.8405311002881284,-2.081383779695357,-0.6990905624004988,-1.0346752994721653,-0.1305890389634862,-1.360630496924068,-1.3470056795285754,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-20,-0.29189438488505254,-0.62876698055723,-2.179215564361011,-2.25270145403324,-0.5601392985581929,-0.39641533736796625,-0.6755959365626434,-1.0121909571483347,0.36538698050391066,-0.234311172402516,0.30194039797903127,0.27413802694424644,-0.1310314757640957,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-21,-0.33852702760291226,-0.6901994656192,-0.6939031532627591,-0.6643637853242116,-0.6119783289398412,0.12780290172232098,-1.0686349309326333,-0.7093776053080942,0.8105321348093909,0.3503646264367823,1.1165698307855665,0.786624984823599,0.22126011598075357,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-22,1.7074801716431833,-1.0063207950005868,1.0259322701141635,1.1351266015292958,0.00021593461486251435,1.0261328356699937,0.5197288401295936,0.7766508805745679,1.3745669887119871,0.21845606206450163,1.1902743985156816,0.7736506314595648,0.23641244250741378,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-23,0.7573400762667913,-0.16226404711789583,0.4081028291649757,0.5462451320374699,-0.24910511626830303,0.8552423083894595,-0.5418816395089354,-0.0570204460967117,0.8630647927709073,-0.6157764801818143,-0.05494487734573649,-0.45566934978267964,-0.9947140877837262,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-24,0.5533222643761552,-1.0024812646842136,0.6981044034880639,0.8793971984432041,-0.32316087395637205,0.39106668699233305,0.17531322650640668,-0.30749568774234276,0.40686013152616035,-0.7013387922070775,-0.3070920827382355,-0.6762333569712617,-1.574290577428478,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-27,0.5649804250556201,-0.9973618909290496,1.4798477777503014,1.7850077451517488,-0.5601392985581929,0.25481613145785315,0.09630023279285205,-0.28880350552998224,-0.09634743421046958,-0.8742459644247969,-0.1848976678172552,-1.5098355606104616,-1.8394562916450314,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-28,-0.39681783100023693,-0.47838537649928276,1.1141936188211903,1.3017026347321627,-1.1723335621128963,-0.3433007140240164,-0.3372582455328068,-0.7430235332903431,-0.5387277117811332,-0.8350299047465513,-1.2148220221512318,-1.921771279918549,-2.5137348220814095,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-29,0.23855192603060194,-0.9596065094847138,0.5215817060740102,0.6776290455495905,-0.5379225712517721,0.0862349356270559,0.1915210200886743,-0.21216555845930407,-0.11017181788455281,0.11150317203292263,-0.4855347204006194,-0.43945140807763683,-0.744700700093833,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-30,1.002161450535555,-1.072872653817721,1.116715371641391,1.4706248092477463,0.3087815916484833,0.12087490737311012,0.9046639377084496,0.5299140753714089,0.5174552009188262,0.5179241541529226,0.21465867303547392,0.31954826371836625,0.23262436087574873,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-31,2.4244570534302774,-0.9512875271325721,1.6059354187603396,2.162736496499095,2.3922169079394906,1.1231247565589455,2.10201468859847,1.9841658514930582,1.4353942768779533,1.1257730791657299,1.1359657696619128,1.7402399570801157,2.3312215848181843,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-03,1.5559240828101393,-0.6933990742161775,2.1985473315075197,2.4442734540250672,1.8837007051480836,0.4742026191828632,1.4759886614833833,1.4028389846886458,1.4713376744305697,0.699744067206607,0.4784434417537805,1.406150357956234,1.816042482911738,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-04,1.5850694845088016,-0.3676789190438578,2.0169811284530645,2.399696769083455,2.3477834533266493,0.31485874915101375,1.4395211259232812,1.0869411052997526,0.7552346001130581,-0.013275199670586147,0.20302110970966636,0.8774454583718385,1.5887575850118354,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-05,0.5358350233569578,-0.07011531952494092,2.160721039204508,2.4489657366505004,1.357904825562794,-0.6412044710400827,-0.031336141667505465,0.11307841203576913,0.21331876008899497,-0.8172044230746214,-0.6697961397259071,-0.13779769236384073,0.7288630546238696,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-06,0.09282491753729027,-0.2652914439405745,1.8606324536006171,1.9891220393580786,0.8444515722588488,0.15320554766942743,-0.2481153808303349,-0.32431865173346724,-0.5304330815766833,-0.974068661787604,-2.1031560226878825,-0.150772045727875,0.6076444424105882,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-11,-0.09370565333414865,0.0802662845330063,1.8455019366794125,1.8084691582789132,-0.37993695485055823,-0.13315155209795415,-0.7789206206495994,-1.1766821606171074,-1.1525303469104293,-1.1148899669958496,-1.6880829307340761,-0.6470410619021847,-0.03254135334080452,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-12,0.2676973277292643,0.12954025692646137,0.7132349204092685,0.8207436656252931,-1.490773320171593,-0.05463428280689792,-0.9653102468456772,-1.756139809200284,-1.4815506783536103,-1.2271905015290074,-1.5484321708243842,-0.8157076556346299,-0.5969655164588964,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-13,0.27935548840872926,-0.4611074900756037,0.340015503019555,0.41486121852534946,-1.8018075024614828,0.20401083956364027,-1.0240634985813972,-1.6402482794836484,-0.3479512170787845,-0.6870784068695337,-0.8443595896130218,-0.00481057038248976,0.6606775852538989,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-14,0.8855798437409057,-0.7305145339411176,0.3904505594235703,0.5485912733501864,-1.5450808758095103,0.6681864609607668,-0.36359591010399167,-1.0663982855641803,0.10548856743114574,-0.04714361484725283,-0.22174995168231273,0.8806890467128473,1.0432738300520685,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-17,0.5241768626774929,-0.5609352783013049,-0.10633474615598061,0.030094043239853794,-1.4734936433777102,-0.0684902715053196,0.4265340270315548,-0.7355466604053988,0.7303507094997082,0.17389235788467705,1.0409256691678168,1.1077402305834465,0.9485717892604423,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-18,0.6524166301516071,-0.816903966059513,-0.24755290408722352,-0.19982780540635703,-0.8538938040541998,0.6104531747173432,0.6048197564364985,-0.210296340238068,1.1450822197222053,0.5767482436702911,0.7325302410339142,1.7110476620110386,1.1417639524753598,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-19,0.5183477823377604,-0.9384890927446617,-1.2159059870443178,-1.1617457436200962,0.6790603800888281,0.8275303309926162,0.781079511643659,1.1598406159279586,1.1450822197222053,1.0419933153076597,1.2193683068302008,2.233265384913417,2.0963605236549516,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-20,0.052021355159163,-0.2832092520836491,-1.4630377634239928,-1.3987060162044564,0.7753328650833178,-0.017684979611106752,1.0019106992020554,0.9112345925035636,0.06954516987852928,0.4466222274652034,0.6530068916408953,1.3931760045922,0.9561479525237724,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
