Datum,DAX_Kurs_return_5d,VIX_Kurs_return_5d,BrentOil_Kurs_return_5d,WTIOil_Kurs_return_5d,Lufthansa_Kurs_return_5d,Ryanair_Kurs_return_5d,EasyJet_Kurs_return_5d,Air France-KLM_Kurs_return_5d,Booking_Kurs_return_5d,Expedia_Kurs_return_5d,Airbnb_Kurs_return_5d,Marriott_Hotels_Kurs_return_5d,Hilton_Hotels_Kurs_return_5d
2023-02-03,1.0604522539328796,-0.11874937019900045,-1.9547795633631422,-1.858549713496878,0.41246551735330794,-0.3040420793784883,-0.5540431534926694,-0.2757189779813299,-0.36178158329112764,0.2344954753604638,0.35624902683280024,-0.2059130475250205,0.28565750371905935
2023-02-06,0.6524166301516071,-0.22049692358288817,-1.1629491778201018,-1.150015037056514,0.4272767032678343,0.7189917528549796,-0.26432798510493927,0.5336525118138811,0.116542734079926,0.3895771815301669,1.4656967305597959,-0.014541335405515448,0.6114325240422532
2023-02-07,0.5474931840364227,-0.30048713850732817,-0.23998764562662123,-0.521249165248509,-0.10839452064086938,1.4302658393739596,-0.4365363019787649,0.4345839460883702,0.3460278112001425,0.7674774310471445,1.3919921628296807,0.0049201946405358936,0.5432470546722825
2023-02-08,0.6932201925297343,0.5736459301869522,0.68549563938706,0.626013936669829,0.03478027653288551,1.02151417277052,-0.21165249994353377,0.3392538168053315,-0.4889660838637777,0.03663260886808408,0.2980612102037621,-0.47513087982873103,-0.29391898592569266
2023-02-09,-0.1403382960520084,0.6197202939834298,0.7157566732294692,0.6658983389860084,-0.39721264597413364,0.044666969531790834,-0.6553421634184492,0.10186310270835279,-0.46684704028592555,-0.7013424066980891,-0.6911316724898878,-0.4589129381236882,0.6871941566755542
2023-02-10,-0.8281697761404394,0.7112290998569891,2.0346333981944698,2.017275735110676,-1.2019537473300663,-0.4472206292621791,-1.433318559648438,-0.49254829164471203,-1.4594391208420425,-1.8136525750876835,-1.7113580573856912,-0.7930025372475699,-0.17648845534407626
2023-02-13,0.00538871244130329,0.2428064012594684,1.7496753295117835,1.9023148107875707,-0.681093709335889,-0.20243149559006257,-1.1294215298710986,-0.599093730255167,-0.7820434112703192,-1.307408844602676,-0.42152812210867735,0.16061243500894679,0.4485450138806563
2023-02-14,0.03453411413996562,0.029072546981364692,0.5694950096578247,0.5767449691027837,0.00022084273232398068,-0.21397815283874733,0.0740107080471652,0.03644046496509096,-0.4364333553663788,-0.9312911434324764,0.08664547645158986,0.8547403399847788,0.5470351363039474
2023-02-15,0.16277388161407988,-0.5129411493466408,0.08531846817927763,0.02774790192713735,-0.044212715011255135,-0.4402926349129682,0.740558193358796,1.0009570671228942,0.7856438023099548,-0.6300404728269613,3.337404832127192,1.0007018153301637,1.1417639524753598
2023-02-16,-0.15199645673147333,-0.22369653217986576,0.1912320866277098,0.12159355443579486,-0.12814276852690457,-0.3548473712727011,0.5582199754923924,1.1598406159279586,0.3902658983558468,-1.0881553979489578,4.025960662237478,-0.059951572179635294,-0.9000120469921
2023-02-17,0.4717151396199006,-0.215377549827724,-0.9889482332262487,-1.0022081343553786,0.8962975905611694,0.13704022752126876,1.7332884906314376,2.7692375044122004,1.0814860101637276,0.0669359307633134,3.944497718956824,-0.008054158723498323,-0.47953498587728
2023-02-20,0.11031215855648768,-0.15714467336273166,-1.051992053731268,-1.1195151999912005,0.0915564892052366,-0.13315155209795415,0.8074155399098107,1.9206124319710325,0.18842962570794564,-0.5355654104477169,2.4238561110512915,-0.5691949417179792,-0.9454690265720807
2023-02-21,-0.12868013537254347,1.283319116996584,-0.7468599624869752,-0.8684780795305416,0.11871033004853493,-1.0268628231461532,-0.3879127772143906,1.4888230228655042,-0.7654541285869301,-1.2254116206508787,1.1631200840887972,-2.119630168720071,-2.0932577609665897
2023-02-22,-0.5950065625511408,1.3684287056761881,-1.4126027070199774,-1.391667592266307,-0.28366022062943147,-1.3062919285643237,-1.20235681701766,0.6252442046544476,-1.2437784459579835,-1.380493326820582,-1.4921839480829806,-2.022322518489814,-2.460701679238099
2023-02-23,-0.4084759916797019,0.25112538361161013,-0.8679040978566119,-0.9341700362866019,0.17301801173513165,-0.38025001721980756,-0.5763289356763409,1.2177863807862763,-0.9949392057071466,-0.8902925314565778,-2.0391494243959403,-0.8611178924087496,-1.0060783326787213
2023-02-24,-1.2187181589025147,0.47061853336427356,0.04749217587626612,-0.014482641701758517,-0.1454224854271853,-0.9160149135587795,-1.287447985355315,-0.18225806691952726,-0.36454646373835914,-0.9134656599646944,-1.4049022231394233,-0.5627077650359622,-0.6689390674605323
2023-02-27,-0.5542030001730135,0.2408866361012819,-0.16685681384079903,-0.20921237065722278,0.6593186159287474,-0.5834711847966589,-0.1022495692236916,0.6121596771057952,0.40685518103923596,-0.4999144435121529,-1.2943453715442506,-0.6989384753583215,-0.5515085368789159
2023-02-28,-0.3152107062439824,-0.6639626751239837,0.25427590713272896,0.2670543158242139,0.4297452342535887,0.0769976098281081,0.069958747650134,0.8869347556274949,0.8658253352796688,0.0027641902792983467,-0.9335809084442136,-0.42323346637259407,-0.11587914923743552
2023-03-01,-0.5542030001730135,-0.5474969221939989,1.159585169584804,1.179703286470908,1.049346511677942,0.8298396624423532,0.6838307478003595,1.245824654104817,1.1754919453695993,-0.45178563814914163,-1.0790504500168092,-0.36809246457544853,0.19095546292743318
2023-03-02,-0.7523917317239175,-0.5257395837345513,0.7788004937344883,0.8535896440033233,0.4371508272108519,0.36566404104522665,-0.2926917078841576,-0.07010497364536405,1.468569272776141,-0.34126764064889353,-0.5902727903328882,-0.41998987803158544,-0.02117710844580937
2023-03-03,1.2178374231056563,-0.995442125770863,0.8090615275768975,1.0248579598316232,1.8368078961335939,1.5318764231623854,1.0788968865109005,0.7878661899019843,1.6372269800572639,0.4109677616915053,0.3601282146080695,0.29684314533130635,0.5015781567239669
2023-03-06,0.838947201023046,-0.771469523982431,1.1394111470231978,1.4753170918731793,3.0142971763384403,1.1600740597547365,0.8864287676519191,1.0346029951051432,0.7552301173904079,0.13289021959410668,0.3349134940688196,0.8287916332567102,0.6606775852538989
2023-03-07,0.5474931840364227,-0.3996750050136338,-0.1819873307620036,0.15443953281382494,2.6489545904467895,0.7882716963470882,1.3179625499357408,0.853288827645246,0.3460278112001425,-0.391178994358683,0.4706850662032422,0.6049840377271196,0.38414762614235054
2023-03-08,1.0546231735931473,-0.5135810710660363,-0.4946846804668986,-0.3194810123548954,2.5995839707317017,0.33102406929917244,0.7972856389172328,0.6495440415305164,0.07506952737145312,0.027719867134193096,0.5637855728097033,0.5401122709069484,0.23641244250741378
2023-03-09,0.9671869684971603,0.9300823278902569,-0.9410349296424342,-0.7394403073311376,2.2169616679397706,-0.6850817685850846,1.0343253221435573,0.6981437152826536,-1.0336475319683878,-0.9918977872229351,-0.5088098470522348,-0.8254384206576556,-1.2485155571052842
2023-03-10,-0.7582208120636498,2.1273758648792755,-0.8956433788788204,-0.891939492657706,0.5507032525555541,-1.6550009774746028,-0.17113289597322187,-0.2383346135566088,-1.7331622851179633,-1.6960043842003225,-1.2516743060162894,-1.824463629688292,-2.070529271176599
2023-03-13,-2.775082609611083,2.6629903440133256,-1.5840818987936296,-1.6567815606032645,-2.184429079660316,-1.7081156008185527,-1.4009028764721883,-1.5935178239527472,-2.1036562650469874,-2.3769378526695935,-1.6977809001722495,-2.9207964889491858,-3.0970993933578264
2023-03-14,-1.4169068904534188,1.295477629665099,-1.7681698546682854,-1.8984341158130578,-1.4660865628057864,-1.2393213165219523,-0.7221995099694638,-1.41220365649285,-1.3626683051889392,-2.3751553043228153,-1.7210560268238646,-2.259104467383439,-2.309178413971497
2023-03-15,-3.5386921341160362,2.2975950422384837,-2.73652293762538,-2.7782371080817216,-2.3078556289480354,-2.1145579359722553,-1.8770082231233531,-2.924401197472817,-2.0455937756551257,-2.728099876984898,-1.8781631317222678,-3.0505400225895283,-3.2486226586244284
2023-03-16,-2.675988243835631,0.05082988544081237,-2.128780507956995,-2.290239715036703,-1.7326879092672611,-1.126164075484842,-1.0990318268933645,-2.2066214005181726,-0.9783499230237573,-1.155892235126529,-0.08015959788498639,-1.5001047955874363,-1.3507937611602405
2023-03-17,-2.6876464045150965,0.12634064832948375,-2.9886982196454563,-3.048043359044112,-2.4510304261217906,-0.8421163071671972,-1.8405405795500724,-2.081383779695357,-0.6990969978533735,-1.034678947545612,-0.1305890389634862,-1.360630496924068,-1.3470056795285754
2023-03-20,-0.29189438488505254,-0.62876698055723,-2.179215564361011,-2.25270145403324,-0.5601356910339237,-0.39641533736796625,-0.6756019654036052,-1.0121909571483347,0.36538197433076314,-0.23431473984220175,0.30194039797903127,0.27413802694424644,-0.1310314757640957
2023-03-21,-0.33852702760291226,-0.6901994656192,-0.6939031532627591,-0.6643637853242116,-0.6119748417347659,0.12780290172232098,-1.0686421239156305,-0.7093776053080942,0.8105277263350384,0.35036111790104657,1.1165698307855665,0.786624984823599,0.22126011598075357
2023-03-22,1.7074801716431833,-1.0063207950005868,1.0259322701141635,1.1351266015292958,0.00022084273232398068,1.0261328356699937,0.5197263517205961,0.7766508805745679,1.3745633375702693,0.21845254023946006,1.1902743985156816,0.7736506314595648,0.23641244250741378
2023-03-23,0.7573400762667913,-0.16226404711789583,0.4081028291649757,0.5462451320374699,-0.2491007868288699,0.8552423083894595,-0.5418872723015759,-0.0570204460967117,0.8630604548324373,-0.6157800860527357,-0.05494487734573649,-0.45566934978267964,-0.9947140877837262
2023-03-24,0.5533222643761552,-1.0024812646842136,0.6981044034880639,0.8793971984432041,-0.3231567164015018,0.39106668699233305,0.17530971797294495,-0.30749568774234276,0.40685518103923596,-0.7013424066980891,-0.3070920827382355,-0.6762333569712617,-1.574290577428478
2023-03-27,0.5649804250556201,-0.9973618909290496,1.4798477777503014,1.7850077451517488,-0.5601356910339237,0.25481613145785315,0.09629649023083674,-0.28880350552998224,-0.09635306035690136,-0.8742495963355742,-0.1848976678172552,-1.5098355606104616,-1.8394562916450314
2023-03-28,-0.39681783100023693,-0.47838537649928276,1.1141936188211903,1.3017026347321627,-1.1723313755010136,-0.3433007140240164,-0.3372632722515007,-0.7430235332903431,-0.5387339319139451,-0.8350335327064539,-1.2148220221512318,-1.921771279918549,-2.5137348220814095
2023-03-29,0.23855192603060194,-0.9596065094847138,0.5215817060740102,0.6776290455495905,-0.537918912162134,0.0862349356270559,0.19151755956106972,-0.21216555845930407,-0.11017746259305895,0.1114996394327683,-0.4855347204006194,-0.43945140807763683,-0.744700700093833
2023-03-30,1.002161450535555,-1.072872653817721,1.116715371641391,1.4706248092477463,0.30878721595162334,0.12087490737311012,0.9046625894385595,0.5299140753714089,0.5174503989284969,0.517920662498197,0.21465867303547392,0.31954826371836625,0.23262436087574873
2023-03-31,2.4244570534302774,-0.9512875271325721,1.6059354187603396,2.162736496499095,2.3922273679283323,1.1231247565589455,2.102016886761276,1.9841658514930582,1.4353907074093628,1.1257696487495619,1.1359657696619128,1.7402399570801157,2.3312215848181843
2023-04-03,1.5559240828101393,-0.6933990742161775,2.1985473315075197,2.4442734540250672,1.8837099848629273,0.4742026191828632,1.4759890054199571,1.4028389846886458,1.4713341532233726,0.6997405938695731,0.4784434417537805,1.406150357956234,1.816042482911738
2023-04-04,1.5850694845088016,-0.3676789190438578,2.0169811284530645,2.399696769083455,2.3477938101847533,0.31485874915101375,1.4395213618466765,1.0869411052997526,0.7552301173904079,-0.013278744841705412,0.20302110970966636,0.8774454583718385,1.5887575850118354
2023-04-05,0.5358350233569578,-0.07011531952494092,2.160721039204508,2.4489657366505004,1.3579128848972413,-0.6412044710400827,-0.031340262275645785,0.11307841203576913,0.2133135497330293,-0.8172080492386719,-0.6697961397259071,-0.13779769236384073,0.7288630546238696
2023-04-06,0.09282491753729027,-0.2652914439405745,1.8606324536006171,1.9891220393580786,0.844458439860327,0.15320554766942743,-0.24812014351681452,-0.32431865173346724,-0.5304392905722506,-0.9740723037551532,-2.1031560226878825,-0.150772045727875,0.6076444424105882
2023-04-11,-0.09370565333414865,0.0802662845330063,1.8455019366794125,1.8084691582789132,-0.37993292907385284,-0.13315155209795415,-0.7789269555279005,-1.1766821606171074,-1.1525373911993435,-1.1148936231506308,-1.6880829307340761,-0.6470410619021847,-0.03254135334080452
2023-04-12,0.2676973277292643,0.12954025692646137,0.7132349204092685,0.8207436656252931,-1.4907718726633306,-0.05463428280689792,-0.9653171337913352,-1.756139809200284,-1.4815581644198947,-1.227194168997657,-1.5484321708243842,-0.8157076556346299,-0.5969655164588964
2023-04-13,0.27935548840872926,-0.4611074900756037,0.340015503019555,0.41486121852534946,-1.8018067768683843,0.20401083956364027,-1.0240705595482877,-1.6402482794836484,-0.34795718105497003,-0.6870820199238635,-0.8443595896130218,-0.00481057038248976,0.6606775852538989
2023-04-14,0.8855798437409057,-0.7305145339411176,0.3904505594235703,0.5485912733501864,-1.5450795543499272,0.6681864609607668,-0.3636010148322034,-1.0663982855641803,0.10548321229099991,-0.04714716343049115,-0.22174995168231273,0.8806890467128473,1.0432738300520685
2023-04-17,0.5241768626774929,-0.5609352783013049,-0.10633474615598061,0.030094043239853794,-1.4734921557630498,-0.0684902715053196,0.4265312625888788,-0.7355466604053988,0.7303461933653242,0.1738888315700052,1.0409256691678168,1.1077402305834465,0.9485717892604423
2023-04-18,0.6524166301516071,-0.816903966059513,-0.24755290408722352,-0.19982780540635703,-0.8538908783386967,0.6104531747173432,0.6048175200582512,-0.210296340238068,1.145078260450053,0.5767447579418775,0.7325302410339142,1.7110476620110386,1.1417639524753598
2023-04-19,0.5183477823377604,-0.9384890927446617,-1.2159059870443178,-1.1617457436200962,0.6790668638147825,0.8275303309926162,0.781077797329108,1.1598406159279586,1.145078260450053,1.0419898764509867,1.2193683068302008,2.233265384913417,2.0963605236549516
2023-04-20,0.052021355159163,-0.2832092520836491,-1.4630377634239928,-1.3987060162044564,0.775339572259204,-0.017684979611106752,1.001909638967308,0.9112345925035636,0.06953976647699006,0.44661872862706914,0.6530068916408953,1.3931760045922,0.9561479525237724
2023-04-21,0.08116675685782533,-0.16930318603124656,-1.3596458977957613,-1.3283217768229634,0.6395703680427124,0.22479482261127282,0.8702209260637943,0.5467370393625334,0.1331320167633151,0.18993176669100892,0.03815562926072467,0.9909710503071383,0.7061345648338794
2023-04-24,0.08116675685782533,-0.0790742235964782,-0.6031200517355315,-0.6080563938190171,0.41246551735330794,0.05159496388100168,-0.29674366828118875,0.23083915997364043,-0.21800780003508838,0.0027641902792983467,-0.11313269397477473,0.6503942745012395,0.592492115883928
2023-04-25,-0.23360358148772786,0.6773132487290265,-1.19068845884231,-1.1077844934276182,-0.05161830796851831,-1.0591934634424705,-1.0038107575631314,-0.7299390057416907,-0.7875731721647823,-0.7922523723837771,-1.1934864893872512,-0.3745796412574656,-0.44544225119229447
2023-04-26,-0.560032080512746,0.868649842828287,-1.6471257192986488,-1.4479749837715015,-0.7773664177803105,-1.5718650452840728,-1.0585122229230528,-1.167336069510927,-1.0723558582296293,-1.1737177185943113,-1.1430570483087512,-1.8309508063703093,-1.7220257610634149
2023-04-27,-0.1753127780904032,-0.10915054440806765,-0.8502518281152066,-0.7746324270218842,-0.6317230896208011,-0.38255934866954455,-1.1780450546354728,-0.41964878101650593,-0.4779065620748516,-0.45713328318947627,-0.621306292535042,-1.788784157937198,-1.6235356386401236
2023-04-28,-0.04124393027655645,-0.4342307778609919,-0.6560768609597476,-0.3359040015439104,0.012563497661095956,0.11163758157416233,-0.6756019654036052,0.4813144016192716,-0.26777564808525584,-0.12201419399517538,0.594819075011857,-1.1692587848045628,-1.2901844550536
2023-05-02,-0.6941009283265928,0.28056178270380405,-2.259911654607435,-2.1213175405211193,-0.3083455304869754,0.6704957924105037,-0.7140955891754015,0.5448678211412974,0.11930761452715753,-0.33235489891500253,0.639429734427453,0.572548154317034,-0.903800128623765
2023-05-03,-0.4026469113399694,-0.2000194285622315,-2.635652824817349,-2.585853520438974,-0.3675902741450809,0.571194540071815,-0.3919647376114218,0.6345902957606279,-0.2428917240601721,-0.4500030898023635,0.9904962280893171,0.822304456574693,-0.42271376140230427
2023-05-04,-0.4201341523591668,0.3675911365415948,-1.68495201160166,-1.8210114524934151,-0.7107160811649418,0.6289278263152387,-0.5337833515075134,0.30000023415937443,-0.19035899556277316,-0.291356286939104,0.5676647605849725,2.0062142010428174,0.07731301397748183
2023-05-05,0.401766175543111,0.0034756782055438812,-0.9889482332262487,-1.079630797675021,-0.9205412149540654,0.434943984537335,-0.2460941633182989,-0.6962930777594418,-0.9921743252599151,0.0651533824165352,0.6762820182925106,1.9672911409507148,0.4977900750923019
2023-05-08,-0.08204749265468372,0.42966354332296025,-0.8023385245313921,-1.1124767760530512,-1.3648767923898564,0.06314162112968644,-0.5743029554778254,-1.232758707254189,-0.7378053241146149,-0.43396015468135973,0.8644226253930676,1.4223682996612768,0.13413423845245753
2023-05-09,0.6524166301516071,-0.08163391047406028,0.7081914147688669,0.6635521976732919,-0.868702064253223,0.040048306632316934,-0.205574559347987,-1.3112658725461033,-1.0834153800185555,-0.1487524191968483,0.9381271931231826,-0.15725922240989212,-0.3280117206106781
2023-05-10,0.10448307821675522,-0.5449372353164168,1.4218474628856836,1.346279319673775,-0.7921776036948368,0.8737169599873551,-0.1265613316058788,-0.7411543150691071,-0.2594810067435612,-0.061407550204716714,-1.030560602825944,-0.7378615354504243,-1.1310850265236678
2023-05-11,0.1802611226332773,-1.0632738280267882,0.8620183368011136,0.7832054046218302,-0.11826864458388697,1.5203297659137007,0.495414589338409,-0.18973493980447145,0.30731948493890116,0.25766860386858037,-1.1663321749603666,-0.5919000601050391,-0.5136277205622654
2023-05-12,-0.36767242930157457,-0.11618968332141837,-0.37868405073766337,-0.4344419366780008,-0.07136655585455348,0.8067463479449837,-0.011080460290489825,0.5785137491235464,0.4040903005920045,-0.9312911434324764,-2.4716788613384577,-0.6794769453122703,-1.062899557153697
2023-05-15,-0.32103978658371485,-0.00420338242720236,-0.5829460291739254,-0.6643637853242116,0.02984321456137672,0.9591622236276222,0.21988128234028803,0.7972122810081645,-0.18759411511554164,-0.20044632125341605,-3.171872254774551,-0.6729897686302531,-0.8621312306754495
2023-05-16,-0.4026469113399694,0.04443066824685717,-0.825034299913199,-0.9154009057848704,0.0866194272337278,0.48343994498181103,0.5724018368820017,1.0121723764503106,-0.1378262670653742,-0.2574878683503183,-3.4123818968412425,-1.0265408978001864,-1.1121446183653427
2023-05-17,0.01121779278103573,-0.08291375391285133,0.18114507534690671,0.07936301080689896,1.1110597863218017,1.1785487113526323,1.1741179558411337,1.771074974272148,0.27414091957212283,0.6694372719743438,-0.9374600962194829,0.04708684307364718,0.2098958710857584
2023-05-18,1.01381961121502,-0.38943625750330546,0.2946239522559412,0.32101556601669196,1.713381346845874,0.43956264743680895,1.33214441132535,2.7318531399874795,1.0372479230080232,1.2255923561691409,0.011001314833840158,0.9909710503071383,0.9902406872087578
2023-05-19,1.1304012180096694,-0.13922686521965708,0.4787119081305971,0.4993223057831413,1.2098010257519776,0.18091752506627076,0.43260920318442564,2.0495884892363194,1.156137782238979,1.2790688065724867,0.2825444591026852,0.5822789193400597,0.46748542203898147
2023-05-22,0.9322124864587655,-0.02276111228967244,0.25427590713272896,0.283477305013229,1.4936820891137328,-0.25554611893401236,0.18543961896552294,2.199125946935204,0.2603165173359652,0.735391560805137,0.6549464855285299,-0.3778232295984742,-0.14997188392242095
2023-05-23,0.739852835247594,0.13529955240102104,0.6501910999042493,0.6705906216114412,0.5038011638262205,0.924522251881568,-0.35144513364110985,1.6477065716705686,-0.34795718105497003,0.1257600262069939,0.04979319258653232,-1.1595280197815372,-1.4947408631635124
2023-05-24,-0.5891774822114083,1.1418964170101742,0.458537885568991,0.4782070339686933,-0.9526321177688724,-0.35253803982296417,-1.3603832725018765,0.20653932309757178,-0.9838796839182204,-0.5106097335928221,-0.5747560392318113,-1.847168748075352,-2.1614432303365603
2023-05-25,-1.5276594169083355,1.1751723464187411,0.13323177176309217,-0.016828783014474952,-1.2809467388742068,1.0861754533631542,-1.783813133991636,-0.3710491072643685,-2.0815372214691354,-0.6015196992785101,-1.3971438475888849,-1.8114892763242576,-1.9038536793833372
2023-05-26,-1.2362053999217122,0.37718996233252766,0.45601613274879027,0.3608999683328714,-0.9131356219968021,1.3402019128342186,-0.7850048961234473,0.04952499251374333,-1.9985908080521897,-0.2040114179469724,-0.20817279446887046,-1.3411689668780167,-1.8659728630666865
2023-05-29,-1.1662564358449226,0.21848937592243864,0.31731972763774813,0.21309306563173588,-1.2710726149311893,1.4371938337231704,-0.7687970545353225,-0.2663728868751496,-1.329489739822161,-0.2396623848825363,-0.6562189825124648,-0.6697461802892446,-1.7068734345367547
2023-05-30,-1.0729911504092031,-0.42591179550885006,-1.082253087573677,-1.1171690586784842,-0.668751054407117,-0.08003692875400435,-1.022044579349772,-0.10188168340637696,-1.3958468705557177,0.38779463318338864,0.06530994368760917,-0.2124002242070376,-0.7143960470405127
2023-05-31,-0.845657017159637,-0.7241153167471625,-1.8337354279935054,-1.9805490617581332,-0.11333158261237818,0.17629886216679688,-0.8234985198952437,0.5448678211412974,-1.4898528057615894,0.3040148608848135,0.639429734427453,-0.2124002242070376,-0.4681707409822848
2023-06-01,0.028705033800233145,-1.2232542578756682,-0.6560768609597476,-0.5728642741282706,-0.18245045021350123,-0.2901860906800666,-0.6249524604407153,0.42336863676095393,-0.7599243676924671,0.3824469881430541,1.331864752313008,-0.3226822278013287,-0.8810716388337748
2023-06-02,0.052021355159163,-1.2507708918096756,-0.2702486794690305,-0.3077503057913132,0.25694806525078107,-0.0015196594629481159,-0.17721083656876865,0.47757596517679946,0.11101297318546295,1.12755219709634,1.9370180452550052,0.8060865148696502,1.0243334218937432
2023-06-05,-0.15199645673147333,-1.2046965280131983,-0.07859546513377218,-0.17636639227919268,-0.18738751218501004,-0.03846896265873929,-0.21975642073759616,-0.19908103091065169,0.5921021710037481,1.7995729238317202,1.5064282022001227,0.8060865148696502,0.9599360341554375
2023-06-06,0.11614123889622016,-1.3397200108056528,0.9427144270475383,0.7620901328073821,-0.16763926429897485,0.07930694127784506,0.1570758961863046,0.16728574045161465,1.7035841107908205,2.59993713153513,1.7236627176151984,2.0386500844529034,2.1039366869182814
2023-06-07,0.9088961650998356,-1.4837023976696448,1.4874130362109037,1.5222399181275077,-0.03187006008248315,0.23403214841022058,0.6129214408523136,0.4383223825308424,1.236319315208693,2.339685072905514,1.0932947041339511,1.604009246757756,1.5433006054318548
2023-06-08,0.30850089010739157,-0.8744969208051097,0.5694950096578247,0.3913998053981851,-0.017058874167956786,0.3194774120504877,0.695986628991453,0.2943925794956663,0.7994682045461123,1.4751491247180886,0.4726246600908767,1.1661248207216006,1.1644924422653498
