Datum,DAX_Kurs_return_5d,VIX_Kurs_return_5d,BrentOil_Kurs_return_5d,WTIOil_Kurs_return_5d,vacation_christmas_block,vacation_easter_block,vacation_summer_wave,vacation_autumn_wave,vacation_winter_ski_wave,holiday
2023-03-24,0.5533222643761552,-1.0024812646842136,0.6981044034880639,0.8793971984432041,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-27,0.5649804250556201,-0.9973618909290496,1.4798477777503014,1.7850077451517488,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-28,-0.39681783100023693,-0.47838537649928276,1.1141936188211903,1.3017026347321627,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-29,0.23855192603060194,-0.9596065094847138,0.5215817060740102,0.6776290455495905,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-30,1.002161450535555,-1.072872653817721,1.116715371641391,1.4706248092477463,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-03-31,2.4244570534302774,-0.9512875271325721,1.6059354187603396,2.162736496499095,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-03,1.5559240828101393,-0.6933990742161775,2.1985473315075197,2.4442734540250672,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-04,1.5850694845088016,-0.3676789190438578,2.0169811284530645,2.399696769083455,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-05,0.5358350233569578,-0.07011531952494092,2.160721039204508,2.4489657366505004,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-06,0.09282491753729027,-0.2652914439405745,1.8606324536006171,1.9891220393580786,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-11,-0.09370565333414865,0.0802662845330063,1.8455019366794125,1.8084691582789132,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-12,0.2676973277292643,0.12954025692646137,0.7132349204092685,0.8207436656252931,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-13,0.27935548840872926,-0.4611074900756037,0.340015503019555,0.41486121852534946,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-14,0.8855798437409057,-0.7305145339411176,0.3904505594235703,0.5485912733501864,-0.15633271741258933,5.517019122678476,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-17,0.5241768626774929,-0.5609352783013049,-0.10633474615598061,0.030094043239853794,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-18,0.6524166301516071,-0.816903966059513,-0.24755290408722352,-0.19982780540635703,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-19,0.5183477823377604,-0.9384890927446617,-1.2159059870443178,-1.1617457436200962,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-20,0.052021355159163,-0.2832092520836491,-1.4630377634239928,-1.3987060162044564,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-21,0.08116675685782533,-0.16930318603124656,-1.3596458977957613,-1.3283217768229634,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-24,0.08116675685782533,-0.0790742235964782,-0.6031200517355315,-0.6080563938190171,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-25,-0.23360358148772786,0.6773132487290265,-1.19068845884231,-1.1077844934276182,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-26,-0.560032080512746,0.868649842828287,-1.6471257192986488,-1.4479749837715015,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-27,-0.1753127780904032,-0.10915054440806765,-0.8502518281152066,-0.7746324270218842,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-04-28,-0.04124393027655645,-0.4342307778609919,-0.6560768609597476,-0.3359040015439104,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-02,-0.6941009283265928,0.28056178270380405,-2.259911654607435,-2.1213175405211193,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-03,-0.4026469113399694,-0.2000194285622315,-2.635652824817349,-2.585853520438974,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-04,-0.4201341523591668,0.3675911365415948,-1.68495201160166,-1.8210114524934151,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-05,0.401766175543111,0.0034756782055438812,-0.9889482332262487,-1.079630797675021,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-08,-0.08204749265468372,0.42966354332296025,-0.8023385245313921,-1.1124767760530512,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-09,0.6524166301516071,-0.08163391047406028,0.7081914147688669,0.6635521976732919,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-10,0.10448307821675522,-0.5449372353164168,1.4218474628856836,1.346279319673775,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-11,0.1802611226332773,-1.0632738280267882,0.8620183368011136,0.7832054046218302,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-12,-0.36767242930157457,-0.11618968332141837,-0.37868405073766337,-0.4344419366780008,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-15,-0.32103978658371485,-0.00420338242720236,-0.5829460291739254,-0.6643637853242116,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-16,-0.4026469113399694,0.04443066824685717,-0.825034299913199,-0.9154009057848704,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-17,0.01121779278103573,-0.08291375391285133,0.18114507534690671,0.07936301080689896,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-18,1.01381961121502,-0.38943625750330546,0.2946239522559412,0.32101556601669196,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,9.10128196098399
2023-05-19,1.1304012180096694,-0.13922686521965708,0.4787119081305971,0.4993223057831413,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-22,0.9322124864587655,-0.02276111228967244,0.25427590713272896,0.283477305013229,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-23,0.739852835247594,0.13529955240102104,0.6501910999042493,0.6705906216114412,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-24,-0.5891774822114083,1.1418964170101742,0.458537885568991,0.4782070339686933,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-25,-1.5276594169083355,1.1751723464187411,0.13323177176309217,-0.016828783014474952,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-26,-1.2362053999217122,0.37718996233252766,0.45601613274879027,0.3608999683328714,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-29,-1.1662564358449226,0.21848937592243864,0.31731972763774813,0.21309306563173588,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,9.10128196098399
2023-05-30,-1.0729911504092031,-0.42591179550885006,-1.082253087573677,-1.1171690586784842,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-05-31,-0.845657017159637,-0.7241153167471625,-1.8337354279935054,-1.9805490617581332,-0.15633271741258933,-0.1812573017717774,-0.5845329474144934,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-01,0.028705033800233145,-1.2232542578756682,-0.6560768609597476,-0.5728642741282706,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-02,0.052021355159163,-1.2507708918096756,-0.2702486794690305,-0.3077503057913132,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-05,-0.15199645673147333,-1.2046965280131983,-0.07859546513377218,-0.17636639227919268,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-06,0.11614123889622016,-1.3397200108056528,0.9427144270475383,0.7620901328073821,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-07,0.9088961650998356,-1.4837023976696448,1.4874130362109037,1.5222399181275077,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-08,0.30850089010739157,-0.8744969208051097,0.5694950096578247,0.3913998053981851,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-09,-0.560032080512746,-0.39391570953907407,-0.4442496240628833,-0.521249165248509,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-12,0.2968427294279266,0.06490816326751381,-1.6017341685350348,-1.6427047127269658,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-13,0.675732951510537,0.2415265578206774,-0.6611203666001492,-0.7652478617710183,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-14,1.0837685752918096,-0.08419359735164236,-1.2285147511453216,-1.3846291683281577,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-15,0.903067084760103,0.3419942677657741,-0.09624773487517754,-0.22798150115895427,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-16,1.2994445478619108,-0.19106052449069424,0.6123648076012378,0.529822142848455,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-19,0.1802611226332773,-0.6831603267058491,1.6740227449057603,1.6207778532615984,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-20,-0.624151964249803,-0.37663782311539507,0.5467992342760178,0.358553827020155,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-21,-1.2187181589025147,-0.37023860592143987,1.3512383839200623,1.4565479613714476,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-22,-1.271179881960107,-0.7586710895945207,-0.5098151973881032,-0.3757884038600899,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-23,-2.0755929688431873,-0.10403117065290349,-0.9082521429798243,-0.8637857969051087,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-26,-1.5917793006453926,0.27864201754561757,-0.7998167717111913,-0.795747698836332,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-27,-1.148769194825725,-0.12130905707658253,-1.2108624814039162,-0.9388623189120349,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-28,-0.4609377147372941,0.054669415757185494,-1.0116440086080556,-0.9670160146646319,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-29,-0.3443561079426447,0.2556048356473788,0.06766619843787226,0.10986284787221265,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-06-30,0.978845129176625,0.014994269154663254,0.35766777276096035,0.49463002315770843,-0.15633271741258933,-0.1812573017717774,0.2173399777204794,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-03,0.7923145583051862,-0.3619196235692981,0.15844929996509982,0.13567040231209346,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-04,0.5125187019980278,-0.1360272566226795,0.8342790557789053,0.7175134478657699,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-05,-0.23360358148772786,0.30039935600506523,0.8922793706435228,0.7456671436183672,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-06,-1.720019068119507,0.8411332088942796,0.7384524486112761,0.6447830671715603,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-07,-2.157200093599442,0.5269316446710792,1.202454967528217,1.0623962208350861,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-10,-1.6733864254016473,0.6504365365144147,1.0259322701141635,1.0694346447732355,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-11,-1.096307471768133,0.5422897659365717,1.603413665940139,1.6864698100176585,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-12,0.12197031923595263,-0.34528165886501455,1.1368893942029972,1.287625786855864,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-13,2.1038576347449913,-0.8149842009013264,1.5958484074795367,1.6559699729523447,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-14,1.6841638502842537,-0.6997982914101328,0.448450874288188,0.487591599219559,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
2023-07-17,1.276128226502981,-0.7317943773799088,0.26184116559333126,0.36559225095830433,-0.15633271741258933,-0.1812573017717774,2.0883768030354157,-0.3219473514410063,-0.29790030000754764,-0.10987463131972623
