Price,Close,High,Low,Open,Volume
Ticker,MAR,MAR,MAR,MAR,MAR
Date,,,,,
2023-01-03,142.80934143066406,145.68968814684712,142.18108288385605,144.83912477173644,1686200
2023-01-04,144.8488006591797,146.18265926965,144.1142197678518,144.2495376885845,1731300
2023-01-05,143.901611328125,145.07114191899285,143.01237694749503,144.02725423341394,1542300
2023-01-06,148.25108337402344,148.7633593599168,145.01309916261835,145.50603980511602,1589000
2023-01-09,147.4295196533203,150.18422387028102,146.57894141819327,146.68526369758416,1864500
2023-01-10,148.0384521484375,148.64737540894978,146.43395771892864,147.34252720909745,1275200
2023-01-11,153.17091369628906,153.27723598987717,148.78271875934226,149.00503839501258,1712500
2023-01-12,154.64007568359375,155.2200033443997,152.40730773156432,153.07423707775703,1627000
2023-01-13,156.37022399902344,156.6891908715137,153.85715971497552,154.25345323066486,1532600
2023-01-17,155.6066131591797,157.1337808424317,155.07500182188534,155.88690927418256,2570500
2023-01-18,154.44674682617188,158.27433415995057,154.35975989208654,156.87282392167887,2188000
2023-01-19,155.645263671875,156.52483742213946,152.9582261863678,153.14187507362578,2184900
2023-01-20,161.32867431640625,161.56063948033363,154.8043886070833,155.29732932897704,2330300
2023-01-23,163.3681182861328,164.1220345659703,159.5502058949459,160.44910040223365,2585400
2023-01-24,163.95773315429688,164.025384749276,161.98594062341851,162.9331809415195,1644900
2023-01-25,166.56744384765625,167.15704659431773,162.01493545968975,162.01493545968975,1881500
2023-01-26,168.7421875,168.82917443300136,166.81872618409005,167.66930441400763,1620100
2023-01-27,168.50054931640625,170.66565086006193,168.20091782233666,168.6648628857816,1637000
2023-01-30,165.4752197265625,167.71764804774054,165.3109061467682,166.5964338871515,2041900
2023-01-31,168.3555450439453,168.39421573328949,165.09824002266416,165.71683831525115,1329100
2023-02-01,169.49610900878906,170.79129699104254,165.29156346736497,167.23436018929308,1456300
2023-02-02,170.27902221679688,171.64187654728192,169.1674831449689,170.69465104920386,1145500
2023-02-03,168.5972137451172,169.83442528807157,167.1183767213586,168.17193933023657,1504500
2023-02-06,166.5577850341797,168.12360900711667,165.97784258199235,166.9444035032718,1485900
2023-02-07,169.5540771484375,170.62696012122777,165.1272273484806,166.2484413062435,1808800
2023-02-08,168.19125366210938,169.16748959138968,167.21503248137768,167.91095749586614,1520200
2023-02-09,169.051513671875,171.65156513196774,168.42325491880038,169.6894474740603,1525300
2023-02-10,165.63951110839844,168.2588972318472,164.37331888489817,167.35032776652884,1544700
2023-02-13,168.5391845703125,169.17711817208027,165.9874649117873,166.27743607154954,1995400
2023-02-14,175.20846557617188,175.4791013974745,165.79415886828582,169.8440506386626,3366200
2023-02-15,174.55120849609375,175.19880245174542,173.18835425058717,174.87017532473658,2563000
2023-02-16,169.91172790527344,173.65232848043362,169.5734404517793,171.46789148728183,2277900
2023-02-17,166.7510986328125,168.84853411705555,165.38824415848902,168.79054282002895,1890000
2023-02-21,164.97259521484375,166.52875873947968,164.17036270549374,165.04992185098968,1817800
2023-02-22,164.8856201171875,166.04549024554916,163.5421010583634,164.35400867336165,1250500
2023-02-23,166.58106994628906,167.4820771160816,164.55621347771776,166.1838450553603,1382700
2023-02-24,165.02127075195312,165.3603533171351,163.73272152454948,164.1880740629257,1642400
2023-02-27,164.32366943359375,166.71668672402953,163.98457216900513,166.4066532497531,1543000
2023-02-28,163.96522521972656,165.70911197396563,163.59706412203937,164.2752439468225,2709700
2023-03-01,164.15899658203125,165.46691170993546,163.1223386137341,164.13961579091213,1799600
2023-03-02,165.57345581054688,166.2225865456635,162.62821173797687,164.11052416817827,1254300
2023-03-03,167.67587280273438,168.16997212924633,165.74789051910602,166.49389579432886,1406500
2023-03-06,169.66195678710938,171.47368376544824,167.8889913905939,167.8889913905939,2136100
2023-03-07,168.16026306152344,171.2702070883326,167.63708523622145,170.10761105229918,1436000
2023-03-08,168.03433227539062,169.48758120796163,167.0461188619428,168.2280958430909,1184500
2023-03-09,162.50225830078125,168.2861890533854,162.2213034024982,168.05367873293312,1871000
2023-03-10,159.40203857421875,163.55833902176616,158.88855843996618,161.73692886511873,1710700
2023-03-13,155.55575561523438,157.64843752168792,153.98625157700013,157.47403997121086,2394700
2023-03-14,157.619384765625,159.7604966241251,156.25332719353173,157.93910131121362,1901300
2023-03-15,153.3952178955078,154.26716104121155,150.68248453312978,153.98620618237157,2757700
2023-03-16,156.10800170898438,156.6989901868442,152.1067183367589,152.64926222793272,1887000
2023-03-17,153.821533203125,155.38135404886393,152.53298426245283,154.8775570323642,2480100
2023-03-20,157.9584503173828,158.29754761859482,154.23813692352047,154.68380639512387,2342700
2023-03-21,162.53138732910156,163.08362912825856,159.79928648468558,159.828350286408,2327800
2023-03-22,158.1231231689453,162.33753472356503,158.0359170283723,162.08564365232857,2397600
2023-03-23,154.99383544921875,160.68089287262822,153.55996733829312,158.70446608696236,2423200
2023-03-24,151.68043518066406,153.33714549342554,148.7739372716328,153.02711195385336,2509800
2023-03-27,151.69981384277344,153.88937024821158,151.1863337353777,153.22087337320627,1637500
2023-03-28,154.02500915527344,154.1122153282213,150.9441284522677,151.0313198420027,1825900
2023-03-29,157.0768280029297,157.6096740854442,155.15852888631537,155.22635426159493,1752200
2023-03-30,157.59996032714844,159.37292534355726,157.34806923214722,158.81100079328488,1175800
2023-03-31,160.8649444580078,161.48499667694244,159.1694875549448,159.1694875549448,1514200
2023-04-03,159.33421325683594,160.86495573021006,158.2297447024905,160.27396726268762,1533000
2023-04-04,159.25668334960938,160.23519880515207,158.41378906294386,160.002673694484,1200700
2023-04-05,157.49339294433594,158.78194181331264,157.02835753055487,158.52035292540674,1380100
2023-04-06,157.96815490722656,158.49131799508993,156.35988927867936,157.91971032165114,1092400
2023-04-10,157.7162322998047,160.21582186244646,157.1736884784332,157.1736884784332,1256500
2023-04-11,158.77227783203125,159.59577660267206,157.91001748205966,158.35567216188622,1203900
2023-04-12,156.4373779296875,160.13831022615307,155.99170849509653,159.78952995049363,1370600
2023-04-13,160.341796875,160.46774984486512,156.6796107936842,157.92939835534716,1569700
2023-04-14,162.8607635498047,162.94795493453628,160.3417929140038,160.3417929140038,1736400
2023-04-17,164.4593048095703,164.78870428743357,162.99637316385304,163.4710915927708,1221100
2023-04-18,168.24745178222656,168.50902590753796,165.80598979684723,166.24196145557664,1867700
2023-04-19,168.29591369628906,168.9450297498232,167.00736459304838,167.00736459304838,1430300
2023-04-20,168.34432983398438,169.10001800112974,167.37549733423793,167.511133292874,2001700
2023-04-21,168.97412109375,169.48760126135525,167.71463557985976,168.48000693695732,1321100
2023-04-24,168.89657592773438,169.65226411489292,168.06337936455813,169.33254760752413,1146800
2023-04-25,167.472412109375,169.26475842129716,167.0267425867218,168.38311716372624,2226300
2023-04-26,159.9736328125,168.70282392506138,159.5570418940066,167.55959377957348,3087400
2023-04-27,160.23521423339844,161.10715761174123,157.70656069635055,160.826202677941,2105900
2023-04-28,164.06207275390625,164.61431431005724,159.2276086073511,160.00266268985146,1645900
2023-05-01,164.83717346191406,167.8889901551164,163.51956057064194,163.69395812113996,1928700
2023-05-02,173.04318237304688,173.37258189212602,168.21840041261507,168.334655588005,3821300
2023-05-03,172.88815307617188,177.55793272508663,172.09371812994783,174.0216853036346,2378500
2023-05-04,170.9795379638672,174.3413875774962,170.41761339738528,172.88813897621137,2090000
2023-05-05,171.06678771972656,173.64387132765887,168.98378865700758,173.53729914507124,1638300
2023-05-08,172.40374755859375,172.85910003510938,170.21419133986743,171.83213990789076,1244900
2023-05-09,173.4113311767578,174.14763854070432,172.07433762172894,172.9753447335368,1400100
2023-05-10,170.15606689453125,174.87427672142908,167.55958795178515,174.38986044242233,2198600
2023-05-11,169.05162048339844,169.80730879484375,167.6274352541638,169.72980040607837,1448000
2023-05-12,168.6737518310547,169.8847925111076,167.42394957064167,169.05159593190274,1053100
2023-05-15,170.0301055908203,170.0882331761359,167.43364155865103,169.18722603732238,975800
2023-05-16,169.12911987304688,170.834259985516,168.47998899957798,169.5263300174157,1119000
2023-05-17,171.5899200439453,173.1109793407006,169.52630214390874,171.04737622387438,1073800
2023-05-18,175.39743041992188,175.75590849980352,170.75672921978145,170.75672921978145,1344300
2023-05-19,172.8687744140625,175.79465267856582,171.97745029560141,175.64933371808164,1227300
2023-05-22,169.2356719970703,172.99474722735985,168.79001727828665,172.84942825019394,1715400
2023-05-23,164.25584411621094,168.0246016876465,163.35483704984557,168.0246016876465,2605800
2023-05-24,163.00607299804688,164.0717946931908,161.98879588599337,163.49048926252846,1619000
2023-05-25,166.82540893554688,167.2432913918335,162.4035511726775,163.21017701404415,1619000
2023-05-26,166.92257690429688,169.1869569827202,166.6407509369334,166.6407509369334,1390000
2023-05-30,164.32777404785156,168.16652394470157,163.99735330978294,167.57370328920524,1037500
2023-05-31,163.0643768310547,165.05664385240556,160.4793040095451,164.69706923157685,2088700
2023-06-01,166.32003784179688,167.30158701321238,162.13142641489557,163.06438081308315,1791600
2023-06-02,172.22879028320312,172.4037136586467,166.98088141331232,166.98088141331232,1652900
2023-06-05,172.22879028320312,172.57865186313194,170.7807491939618,171.75258526831504,1712900
2023-06-06,175.80514526367188,176.34938593825058,172.26766243864202,172.41344675165212,1622100
2023-06-07,172.25794982910156,177.6322023102249,171.52907274942976,175.8051456852208,1791300
2023-06-08,173.4532928466797,173.7740005204363,170.45032303201484,170.9653949486127,1181800
2023-06-09,173.96839904785156,174.93052225873046,173.01600368990862,173.67686004065564,1377700
2023-06-12,175.8440399169922,175.882906839222,172.6272645496602,174.78474204497252,1324600
2023-06-13,176.30079650878906,178.1667201053232,175.49417073862895,176.87417626849142,1179200
2023-06-14,176.34938049316406,177.78769373039208,174.57091869845726,176.87416544828724,1603600
2023-06-15,171.7039794921875,173.80314883719913,168.87594796717428,173.52132291848068,3526600
2023-06-16,171.39300537109375,173.25892879672125,170.68356921086482,172.2773797304034,4719600
2023-06-20,168.8953857421875,171.47076025045013,168.37060078400276,170.86822662641544,1529400
2023-06-21,171.15975952148438,172.12188254460938,167.90411766775247,168.60384080656317,1867700
2023-06-22,170.7418975830078,171.69429286912583,169.41048678707443,171.29583648394888,1163200
2023-06-23,166.6212921142578,168.5066564726457,166.1839688462602,168.4483486807849,2099400
2023-06-26,166.67962646484375,168.32203206615137,165.2413129966106,165.7466719883308,1525800
2023-06-27,172.31625366210938,172.53977180927265,167.9332782622149,168.24425809795838,1442100
2023-06-28,172.6564178466797,172.98683858613228,171.64569992371003,172.4912074769534,1235300
2023-06-29,176.1647186279297,176.30077507689646,172.1121642240192,172.87990815125144,1716100
2023-06-30,178.5165557861328,179.6827560110057,177.04907394727343,177.1754173715568,1696000
2023-07-03,179.0413360595703,179.76050001365007,177.292028353052,178.24443827768087,1154100
2023-07-05,176.9907684326172,178.5651528439961,175.97035249090345,178.3513477366365,1572900
2023-07-06,176.91302490234375,177.2726143182606,173.2200598405982,174.9985215602701,1357700
2023-07-07,180.43112182617188,181.8499944476321,176.22306908203623,176.24250995917856,1904400
2023-07-10,185.56239318847656,185.6109879608253,180.67405863685283,180.71292555730633,1912100
2023-07-11,185.87335205078125,187.79759804940292,185.2222236961514,185.62068002375858,1941700
2023-07-12,184.65858459472656,187.85593388567648,184.38647165452355,187.85593388567648,1944900
2023-07-13,186.08717346191406,186.98126090012758,185.19308602370054,185.5623884893478,1347000
2023-07-14,184.0560302734375,185.6206869186358,182.31645025588924,185.6206869186358,1817300
2023-07-17,185.90252685546875,187.45747059569257,182.6177308185358,182.6177308185358,1422200
2023-07-18,188.20574951171875,188.89574471683625,185.82475445220268,186.01911867213553,1422600
2023-07-19,184.8529510498047,188.08915221226775,184.63914592154606,187.7878853940057,1951900
2023-07-20,186.08717346191406,188.05028654855795,184.9112600776828,185.24168079481868,1547700
2023-07-21,189.41085815429688,190.38269429634877,187.69071885977576,187.81704747449348,6638600
2023-07-24,188.79859924316406,188.98325047084393,186.4273168374597,188.30295335222513,1793700
2023-07-25,189.3428192138672,190.4312708434983,187.11730635730342,188.12802415256772,2261300
2023-07-26,188.27378845214844,190.71310635876074,186.61195715824212,188.93464465842808,3471200
2023-07-27,190.23692321777344,191.51002618058143,188.5167691085766,188.84720466418682,2481900
2023-07-28,193.9882049560547,194.34777956858034,191.71411203584455,192.24862485787054,1503300
2023-07-31,196.126220703125,197.6811642340734,193.97847144831007,194.22143044820572,2731900
2023-08-01,198.97373962402344,200.13994004369246,193.16214874281593,193.92990760918602,2935100
2023-08-02,197.7783660888672,200.7133153626664,196.7579500124487,198.2545711324937,2882100
2023-08-03,195.1932830810547,197.07863262450977,191.7627028965166,196.0873704973749,3288400
2023-08-04,197.26329040527344,199.88724494909644,193.79384318697382,196.33033603944594,2650000
2023-08-07,198.9348602294922,199.81923469958966,197.85612149198857,198.78909073619835,1540600
2023-08-08,200.6453094482422,201.36445874949462,197.23415487743844,197.36049832940708,2506800
2023-08-09,200.31484985351562,203.11374253420865,199.1972442831499,200.6549984161705,2040000
2023-08-10,202.52093505859375,205.03798713251393,201.75319102353342,202.52093505859375,3442600
