Price,Close,High,Low,Open,Volume
Ticker,PEJ,PEJ,PEJ,PEJ,PEJ
Date,,,,,
2023-01-03,35.727447509765625,36.32799212914963,35.54039041192012,36.11140128135518,79100
2023-01-04,36.682411193847656,36.77101620601777,35.98341818426317,35.98341818426317,76900
2023-01-05,36.67256546020508,36.80055130397293,36.28861168446488,36.46582169720087,67600
2023-01-06,37.6176872253418,37.65706806713947,36.908850850802544,36.908850850802544,56600
2023-01-09,38.001644134521484,38.19854460395942,37.735832819678976,37.78505699814744,152900
2023-01-10,38.50373840332031,38.50373840332031,37.94257453737869,37.94257453737869,74400
2023-01-11,38.92707061767578,38.956604370156676,38.56280347778109,38.58249389795623,73400
2023-01-12,39.29133605957031,39.35040732318912,38.9861401642189,39.133816445484,48800
2023-01-13,39.626068115234375,39.635911448653324,38.90738459760092,38.90738459760092,28100
2023-01-17,39.59653854370117,39.65560606158485,39.45870932788664,39.576848119218454,78700
2023-01-18,38.986141204833984,39.91157224841096,38.986141204833984,39.813120139751746,55400
2023-01-19,38.95660400390625,39.10428027604963,38.69078896738633,38.84830857174292,152400
2023-01-20,39.9017219543457,39.9017219543457,39.15350476646171,39.15350476646171,74100
2023-01-23,40.22660827636719,40.25614202882726,39.852497804430485,39.89187864475301,88500
2023-01-24,40.17738342285156,40.39397052982762,39.507924170968664,40.03955048405861,70000
2023-01-25,40.4924201965332,40.4924201965332,39.842651403510324,39.842651403510324,72800
2023-01-26,40.64009475708008,40.75823727491972,40.29552180228996,40.620404337440135,380500
2023-01-27,40.64009475708008,40.79761435863606,40.462884735884145,40.571180166122055,77800
2023-01-30,40.19707107543945,40.69916360200487,40.13799982002333,40.32505316216274,135500
2023-01-31,40.70901107788086,40.71885816590103,40.000174718540194,40.157694326789645,42300
2023-02-01,41.03389358520508,41.23079401618703,40.236448529731646,40.581025222840914,148200
2023-02-02,41.31940460205078,41.62459674350025,41.06343288053925,41.26033333811031,137100
2023-02-03,41.19142150878906,41.44738949193424,40.84684850156207,40.84684850156207,101400
2023-02-06,41.053585052490234,41.06342838428725,40.7976133590064,40.88621836743335,92000
2023-02-07,41.50646209716797,41.54584294370964,40.65979267434326,40.95514151227731,32200
2023-02-08,41.10280990600586,41.49661078457623,40.94529030569041,41.3883153551912,66700
2023-02-09,40.797611236572266,41.57536585279582,40.728696650887976,41.51629459839646,61600
2023-02-10,40.334903717041016,40.56133791559256,40.21676119605127,40.5318004075633,47100
2023-02-13,40.827152252197266,40.87637642398112,40.3545934430578,40.3545934430578,54200
2023-02-14,41.17172622680664,41.26033124043073,40.53180071112556,40.69916740599937,51500
2023-02-15,41.467071533203125,41.51629570206287,41.063427339651874,41.15203234582475,160200
2023-02-16,41.053585052490234,41.52614384557948,40.89606545479381,41.00436088237825,121500
2023-02-17,41.024051666259766,41.06343250852998,40.777927035416646,40.915759983362406,58400
2023-02-21,40.482574462890625,40.93544659573381,40.35459237076602,40.66963156848785,208400
2023-02-22,40.551490783691406,40.78777206985066,40.33490367323936,40.47273285868074,98000
2023-02-23,40.47272872924805,40.866525825249504,40.059237459548775,40.689319573164966,33600
2023-02-24,39.67529296875,39.980488887828955,39.45870582977009,39.980488887828955,125700
2023-02-27,39.76388931274414,40.09861891507451,39.72450847586685,39.93125599169098,82600
2023-02-28,39.773738861083984,40.039550137546776,39.76389177347363,39.76389177347363,61900
2023-03-01,40.000179290771484,40.04940346980783,39.70483046098931,39.72451712815254,194500
2023-03-02,40.581031799316406,40.63025597614822,39.72451534907415,39.793429947751484,36800
2023-03-03,40.84684371948242,40.92560164524351,40.600719098688046,40.70901077716409,119400
2023-03-06,40.64994430541992,41.10281271786226,40.59087304292423,40.96498352760275,36800
2023-03-07,40.24630355834961,40.90591581339779,40.21676604675772,40.630257408967395,46700
2023-03-08,40.14784622192383,40.29552249397653,39.88203118556713,40.187227061879696,36300
2023-03-09,38.86799621582031,40.206914635008914,38.848305797236556,40.1576904663312,180600
2023-03-10,38.218231201171875,38.966452159033274,38.06071159250059,38.81877588284482,68100
2023-03-13,37.75551986694336,38.0902495416905,37.420790192196215,37.82443446860623,79800
2023-03-14,38.19853973388672,38.62187437475835,37.893347612953875,38.38559684600799,157600
2023-03-15,37.6472282409668,37.68660533086831,36.997459313040245,37.470018191935544,101100
2023-03-16,38.17885208129883,38.2477666784766,37.28295856242386,37.37156358101869,61700
2023-03-17,37.71614456176758,38.001646315495684,37.45032947610544,38.001646315495684,93400
