Price,Close,High,Low,Open,Volume
Ticker,EXPE,EXPE,EXPE,EXPE,EXPE
Date,,,,,
2023-01-03,86.60575866699219,88.29480711036764,85.25254097959905,87.54411640133843,1433100
2023-01-04,89.87519836425781,90.40858324764427,87.51448098566516,87.51448098566516,1882800
2023-01-05,91.8605728149414,92.59150429502422,88.89732853058847,89.03561266098467,2689000
2023-01-06,92.95697784423828,93.48048315148566,92.00874053633204,93.23354611705423,2812400
2023-01-09,92.62113952636719,94.27068464309205,92.3149400152737,93.16440401629457,1911300
2023-01-10,93.48048400878906,93.48048400878906,91.33707233888808,92.58163711389395,2008700
2023-01-11,98.02413940429688,99.02176729961788,95.67330115789603,96.77958196933722,2928100
2023-01-12,101.79731750488281,102.47886611026719,97.91546714259445,99.24893311589778,2668200
2023-01-13,104.79019165039062,105.72855686102024,100.93798011343925,101.59976952764167,2658500
2023-01-17,105.24456787109375,106.47925305242559,103.51600861722918,104.92848876610961,2500600
2023-01-18,102.59740447998047,108.08928185884689,102.50850322656578,106.81508582331959,2823800
2023-01-19,105.75819396972656,106.72619047116464,101.2145539933265,101.63928599866358,2726800
2023-01-20,109.9363784790039,110.07466262514237,105.46187277008114,106.42986932897112,2886400
2023-01-23,114.31208801269531,114.56889708628172,109.7388096033712,109.91660455827244,2510800
2023-01-24,113.75895690917969,115.49739582867853,113.51201986238408,113.90712064444118,2024300
2023-01-25,115.01338958740234,115.07265206108967,110.93398516774154,112.09952821108465,2489600
2023-01-26,115.29984283447266,117.1765582576809,114.0058876563379,116.2777113756913,1809900
2023-01-27,114.7565689086914,116.54439047016263,114.2330636472166,114.8454626160726,1740100
2023-01-30,114.14417266845703,115.1516799915626,112.37610259321276,113.3144678479421,2470800
2023-01-31,112.89962005615234,113.94663071608639,112.0797872576392,113.67006243126762,1730700
2023-02-01,116.45549774169922,116.78145641000943,111.84271611168393,112.5538883844703,1826400
2023-02-02,119.9620132446289,123.4191318688075,117.63092694088056,118.48039097712379,3419700
2023-02-03,117.2457046508789,119.5076488622948,116.11967234104503,117.25558424262705,1961800
2023-02-06,117.61117553710938,118.61867536529792,115.25045798886077,116.02090036381448,2049000
2023-02-07,118.7273178100586,119.32984474989476,116.00113849818867,117.71981807061448,2046300
