Price,Close,High,Low,Open,Volume
Ticker,LHA.DE,LHA.DE,LHA.DE,LHA.DE,LHA.DE
Date,,,,,
2023-01-02,6.896932125091553,6.973175119619691,6.810172768998206,6.83558737909408,3735448
2023-01-03,6.967040061950684,7.036272700147617,6.880280713118198,6.891673367547102,2951117
2023-01-04,7.180871963500977,7.227318459335676,6.981938648208826,7.038901505239192,4703298
2023-01-05,7.305315017700195,7.31407795573546,7.151075607646966,7.166850567629381,6331570
2023-01-06,7.292169094085693,7.343874187547117,7.266754485301087,7.273765671235977,2995290
2023-01-09,7.380681037902832,7.4490369667132335,7.289539799488964,7.309695809895259,4655963
2023-01-10,7.330728530883789,7.34650349030508,7.2132968077936575,7.297426860255934,4358325
2023-01-11,7.371041774749756,7.444655470052234,7.330728916065435,7.330728916065435,4511066
2023-01-12,7.490225791931152,7.519145576179849,7.32284156080205,7.380681129299441,6621375
2023-01-13,7.676889419555664,7.741739332083373,7.504246606569493,7.5156396782964014,9076849
2023-01-16,7.7172017097473145,7.766278337426404,7.657609557307776,7.727718070267162,3784806
2023-01-17,7.714573383331299,7.761896588630661,7.6225554360896295,7.719831145804822,3466490
2023-01-18,8.113316535949707,8.136977722658104,7.723336953514904,7.726842964543893,10706281
2023-01-19,8.193940162658691,8.236004766729522,8.018668053872492,8.05459902004072,8516005
2023-01-20,8.395503044128418,8.439321077204054,8.283329080037062,8.316630751744166,8216685
2023-01-23,8.413030624389648,8.514687391748458,8.342045393815791,8.454219358343511,6491862
2023-01-24,8.46035385131836,8.53922614418158,8.39550309511184,8.478757274885181,5981572
2023-01-25,8.434938430786133,8.667173400143495,8.426174657808257,8.526955539775654,5460409
2023-01-26,8.524327278137207,8.536596226292705,8.170278697594096,8.462981701600306,7102727
2023-01-27,8.54886531829834,8.578660977566168,8.497160225698877,8.544483431632013,3626336
2023-01-30,8.457723617553711,8.54360625137665,8.424421949323769,8.504170945061592,3273460
2023-01-31,8.510306358337402,8.510306358337402,8.388491908070888,8.417411693067232,4985731
2023-02-01,8.482261657714844,8.54273052136237,8.42617468056809,8.491025430716391,3992608
2023-02-02,8.669801712036133,8.669801712036133,8.483138198271389,8.519945041224473,6771005
2023-02-03,8.677689552307129,8.728517929992062,8.611086216488728,8.65840941937039,4520075
2023-02-06,8.590930938720703,8.66366791875423,8.502418163451999,8.66366791875423,3971639
2023-02-07,8.459476470947266,8.593559023912302,8.414782565212056,8.57866077674743,4445523
2023-02-08,8.480509757995605,8.531338141159614,8.363953907749197,8.432309838337702,3942172
2023-02-09,8.516439437866211,8.605827241751756,8.466486938189385,8.52520237449074,3934472
2023-02-10,8.241264343261719,8.483138979489876,7.960829437356964,8.456847658594164,8379587
2023-02-13,8.340291976928711,8.3613246976563,8.215849075756632,8.26667745438215,3303600
2023-02-14,8.446331024169922,8.477004230889383,8.321012241173369,8.3420449629058,3834580
2023-02-15,8.451589584350586,8.488396429336563,8.236005441204979,8.427051687693268,6402638
2023-02-16,8.458600997924805,8.513811266890485,8.413030378402816,8.471745822482664,3484607
2023-02-17,8.526955604553223,8.588301180104994,8.395502351924026,8.421792835297985,3537194
2023-02-20,8.357818603515625,8.521697645474571,8.328022945915421,8.51468646004897,2685966
2023-02-21,8.473498344421387,8.564639582759574,8.415658776688264,8.481386242006353,3604576
2023-02-22,8.341168403625488,8.456847539507411,8.264925412772351,8.421793281232873,3353857
2023-02-23,8.504171371459961,8.512934308991913,8.352561269404989,8.369212104354832,3788205
2023-02-24,8.462982177734375,8.61371641056991,8.38936848465982,8.483139024346228,5680325
2023-02-27,8.567269325256348,8.638254556878012,8.468241019968547,8.51293492979879,3610906
2023-02-28,8.60758113861084,8.622479386778123,8.523451083900694,8.553247580235256,4925665
2023-03-01,8.682071685791016,8.718002657163797,8.554123596160343,8.605828691874628,4755739
2023-03-02,8.64088249206543,8.679442760697786,8.551494677870947,8.644388502878918,4059936
2023-03-03,9.079061508178711,9.217525957653855,8.719755141735035,8.763573174760733,16634546
2023-03-06,9.599618911743164,9.629414573824395,9.189483307250415,9.2613444166928,11835147
2023-03-07,9.517239570617676,9.78014691654003,9.412076799400618,9.639929888250618,7343288
2023-03-08,9.582090377807617,9.738082365926955,9.447131111205428,9.51899304901559,5844321
2023-03-09,9.403312683105469,9.603122693311128,9.326193821815682,9.594358920422941,4489898
2023-03-10,9.266602516174316,9.315678311611611,9.070298498665677,9.201751760946848,4637680
2023-03-13,8.73465347290039,9.289387987747327,8.551495112740547,9.24381736668945,11545753
2023-03-14,8.937091827392578,9.015964119191736,8.569898401176802,8.782853254730743,6423556
2023-03-15,8.670679092407227,9.133395635528995,8.597065400823105,9.094836202188661,9217332
2023-03-16,8.72851848602295,8.9721457013169,8.590930754997022,8.877499289524339,6959015
2023-03-17,8.331528663635254,8.784605552833082,8.165897023467108,8.745169408233073,10879696
2023-03-20,8.522575378417969,8.595312361598499,7.97572792246758,8.255286125015571,6293958
2023-03-21,8.7013521194458,8.796875251978491,8.575156613108922,8.597066048511559,5269109
2023-03-22,8.656657218933105,8.754808803887208,8.608457302316339,8.702227836450199,2731711
2023-03-23,8.625986099243164,8.7127454602762,8.536597438729256,8.639130925128468,4018573
2023-03-24,8.20883846282959,8.576032718058793,8.150123018775655,8.576032718058793,7098932
2023-03-27,8.315754890441895,8.366583274012928,8.21497316346292,8.30786699258203,3600319
2023-03-28,8.273689270019531,8.457724336763356,8.252656547690044,8.457724336763356,3483285
2023-03-29,8.454219818115234,8.454219818115234,8.29472263645072,8.354314797172078,2671390
2023-03-30,8.719755172729492,8.748674957622923,8.561134711656928,8.568145897839369,5461479
2023-03-31,8.991426467895508,9.049266038699056,8.858219778403953,8.931834309455411,5983254
2023-04-03,8.937091827392578,9.036996841772773,8.87399449540893,8.952865951448626,3244781
2023-04-04,9.04751205444336,9.189481660202524,8.923069158103662,8.973897534755405,3874874
2023-04-05,8.905542373657227,9.119373930004329,8.854713992663601,9.026480105595688,3454800
2023-04-06,9.003694534301758,9.029985017791192,8.88976799150167,8.949360144098778,2778977
2023-04-11,8.83893871307373,9.115867562559892,8.795120687874666,9.049264231118059,3532842
2023-04-12,8.383234024047852,8.845950577300387,8.329776341737626,8.845950577300387,7751938
2023-04-13,8.37271785736084,8.60407613936416,8.281576614661413,8.398132467356502,4869941
2023-04-14,8.334157943725586,8.403389747708754,8.177290077329882,8.377975974931854,4359773
2023-04-17,8.451589584350586,8.469116295208917,8.350808698576769,8.381481069398415,2819240
2023-04-18,8.51906967163086,8.579538543584684,8.483139534604005,8.501542958979604,3259174
2023-04-19,8.600570678710938,8.742540300931136,8.505924263897473,8.700475691991514,4060961
2023-04-20,8.622479438781738,8.688206070537932,8.57690881808901,8.632119924232544,3196824
2023-04-21,8.536596298217773,8.602322926141637,8.415658567369576,8.597065163641872,2707175
2023-04-24,8.579537391662598,8.65490450249459,8.54798831021483,8.590930463751818,2784133
2023-04-25,8.487521171569824,8.544484030707032,8.37534720517345,8.531338369786376,2960763
2023-04-26,8.315754890441895,8.466488289309872,8.201828338548749,8.466488289309872,3388440
