Datum,EUR_USD_Kurs_return_5d,EUR_CHF_Kurs_return_5d,EUR_GPB_Kurs_return_5d,EUR_TRY_Kurs_return_5d
2024-01-09,-0.8834892148602285,0.0008974940527184914,-1.4291166208567925,0.03507144886275746
2024-01-10,-0.08520202395413518,0.29300541132869934,-1.2274061584812144,0.0510457369200776
2024-01-11,0.5078113178618198,0.877221245880661,-0.10118941021756972,-0.2684400242263249
2024-01-12,0.37096208513506096,0.624946226415041,-0.6054655661565149,0.2107886174932789
2024-01-15,0.05164720877262367,0.5187251655874118,-0.10118941021756972,0.184164804064412
2024-01-16,-0.03958561304521555,1.2357173261739103,0.3694683353254459,-0.0075266526234295215
2024-01-17,-0.5413661330433314,0.8241107154668462,0.25180389893969196,-0.3642857525702457
2024-01-18,-0.9062974203146883,1.1162186327428272,-0.37013669338500726,-0.0075266526234295215
2024-01-19,-1.043146653041447,1.4614370804326224,-0.5886563609585501,-0.651822937602008
2024-01-22,-0.5413661330433314,1.766822630312057,-0.21885384660332366,-0.37493527794179243
2024-01-23,-0.6668112630428602,1.2755502239842713,-0.7903668233341283,-0.3323371764556054
2024-01-24,-0.19924305122643418,1.0631081023290123,-0.9584588753137768,-0.1459704824535373
2024-01-25,-0.028181510317985648,-0.17171172979217925,-0.5046103349687259,-0.17259429588240416
2024-01-26,-0.32468818122596316,-0.4903749122750674,-0.37013669338500726,-0.25246573616900475
2024-01-29,-0.4957497221344117,-1.194089440258112,-0.6390839765524446,-0.3323371764556054
2024-01-30,-0.46153741395272196,-1.658806581378991,-0.6727023869483744,-0.35363622719869897
2024-01-31,-0.1308184348630548,-1.3003105010857414,-0.15161702581146427,-0.26311526154055154
2024-02-01,-0.8036604957696191,-0.9816473186028534,-0.5718471557605853,-0.5080543450861269
2024-02-02,0.30253746877168153,-1.034757849016668,0.016475026168184165,0.0776695503489445
2024-02-05,-0.6554071603156303,-0.27793279061980863,0.13413946255393808,-0.5879257853727274
2024-02-06,-0.9633179339508376,0.37267120694942135,1.0586457484420042,-0.582601022686954
2024-02-07,-0.8834892148602285,0.17350671789761624,-0.03395258942571036,-0.42818290479952614
2024-02-08,-0.27907177031704355,1.5411028760533447,0.2854223093356217,-0.10869714365312366
2024-02-09,-1.0089343448597574,1.3021054891911785,0.2686131041376568,-0.454806718228393
2024-02-12,0.21130464695384235,1.3950489174153542,0.1845670781478326,0.21611338017905227
2024-02-13,0.33674977695337127,1.2091620609670028,-0.6727023869483744,0.2054638548075055
2024-02-14,-0.4957497221344117,2.1917068736225747,-0.47099192457279626,-0.2684400242263249
2024-02-15,-0.43872920849826225,1.1826067957600954,0.2686131041376568,-0.21519239736859117
2024-02-16,-0.016777407590755744,0.996719939311744,0.3358499249295162,-0.0980476182815769
2024-02-19,-0.11941433213582488,0.8904988784841147,0.23499469374172716,-0.0767485675384834
2024-02-20,0.05164720877262367,1.1826067957600954,0.7056524392847427,-0.044799991423843125
2024-02-21,1.1236328651322347,0.4921699003805044,1.2435470056196178,0.4983258025250412
2024-02-22,0.952571324223786,0.26645014612179196,0.5543695925030592,0.5515734293827749
2024-02-23,0.5648318314979693,0.7444449198461243,0.05009343656411386,0.4131295995526671
2024-02-26,0.3937702905895208,0.5851133286046801,-0.16842623100942913,0.3439076846376133
2024-02-27,0.8157220914970272,0.5718356960012264,-0.03395258942571036,0.508975327896588
2024-02-28,0.34815387968060113,0.027452759259625842,-0.16842623100942913,0.23741243092214578
2024-02-29,0.21130464695384235,0.2000619831045236,0.08371184696004354,0.09896860109203802
2024-03-01,-0.19924305122643418,0.4921699003805044,0.2854223093356217,-0.08207333022425678
2024-03-04,0.2569210578627619,0.6515014916219485,0.6216064132949185,0.29066005777987947
2024-03-05,0.06305131149985359,0.9037765110875683,0.08371184696004354,0.43975341298153403
2024-03-06,0.131475927863233,0.9303317762944757,0.03328423136614901,0.6633934457840158
2024-03-07,0.6560646533158087,1.3419383870015393,0.05009343656411386,0.977554444244645
2024-03-08,1.545584666039741,0.757722552449578,-0.15161702581146427,1.5100307128219825
2024-03-11,1.0666123514960852,0.41250410475978233,-0.9080312597198822,1.2011944770471268
2024-03-12,0.8157220914970272,-0.18498936239563293,-0.42056430897890174,0.8391106144145373
2024-03-13,0.7701056805881077,0.0008974940527184914,-0.0003341790297806711,0.6846924965271093
2024-03-14,0.5990441396796591,0.1602290852941626,0.05009343656411386,0.4717019890961743
2024-03-15,-0.6782153657700901,0.29300541132869934,-0.01714338422774553,-0.21519239736859117
2024-03-18,-0.6097907494067107,0.2531725135183383,0.789698465274567,-0.1459704824535373
2024-03-19,-0.5869825439522509,0.9037765110875683,0.4198959509193404,-0.12467143171044377
2024-03-20,-0.6554071603156303,0.9701646741048368,0.11733025735597323,-0.1619447705108574
2024-03-21,-0.1764348457719744,0.9701646741048368,-0.1179986154155346,-0.028825703366523042
2024-03-22,-0.19924305122643418,1.8199331607258717,0.8737444912643912,-0.5453276838865404
2024-03-25,-0.7694481875879293,1.2489949587773639,0.7056524392847427,-1.1470258673789318
2024-03-26,-0.3589004894076529,1.4216041826222614,0.7560800548786373,-0.7796172420605689
2024-03-27,-0.3018799757715034,1.9394318541569546,0.8401260808684615,-0.7689677166890221
2024-03-28,-1.2712287075860451,1.527825243449891,0.6047972080969537,-1.0085820375488241
2024-04-02,-1.294036913040505,-0.3708762188439844,-0.3028998725931478,-0.8062410554894359
2024-04-03,-0.3931127975893426,1.0896633675359197,-0.21885384660332366,-0.6411734122304612
2024-04-04,0.017434900590933965,0.5718356960012264,-0.08438020501960489,-0.7476686659459287
2024-04-05,0.06305131149985359,-0.18498936239563293,-0.01714338422774553,-0.7316943778886086
2024-04-08,0.19990054422661244,-0.0920459341714572,0.2686131041376568,-0.8754629704044897
2024-04-09,1.3631190224040624,1.6074910390706127,0.5543695925030592,0.15754099063554514
2024-04-10,0.9753795296782458,0.4788922677770507,0.1509486677519029,0.5835220054974152
2024-04-11,-0.9975302421325274,0.3593935743459677,0.13413946255393808,-0.22051716005436456
2024-04-12,-1.1457835775865164,-0.06549066896454989,-0.45418271937483146,-0.30038860034096515
2024-04-15,-1.8870502548564598,-0.6231512383096042,-0.5718471557605853,-0.44948195554261966
2024-04-16,-2.480063596672415,-1.857971070430796,-0.7735576181361634,-1.051180139035011
2024-04-17,-2.480063596672415,-1.4729197249306392,-0.3028998725931478,-1.0352058509776911
2024-04-18,-0.7466399821334696,-1.1808118076546583,0.08371184696004354,-0.4920800570288067
2024-04-19,-0.8606810094057686,-0.5833183404992431,0.38627754052341073,-0.32701241376983203
2024-04-22,0.10866772240877319,-0.21154462760254025,1.445257467995196,0.056370499605850985
2024-04-23,0.32534567422614136,0.4390593699666897,1.8654875979443168,-0.06609904216693664
2024-04-24,0.9069549133148666,0.956887041501383,1.092264158837934,0.0776695503489445
2024-04-25,0.34815387968060113,0.996719939311744,0.5039419769091646,0.10429336377781134
2024-04-26,0.9297631187693264,1.1294962653462808,0.45351436131527006,-0.012851415309202903
2024-04-29,0.5420236260435095,1.0763857349324661,-0.9416496701158119,-0.26311526154055154
2024-04-30,0.6788728587702684,0.6780567568288558,-1.7484915196181245,-0.2098676346828178
2024-05-02,0.19990054422661244,0.9303317762944757,-0.8071760285320931,-0.6997458017739683
2024-05-03,0.37096208513506096,-0.23809989280944763,-0.5214195401666908,-0.5400029212007671
2024-05-06,0.32534567422614136,-0.5169301774819748,0.13413946255393808,-0.6358486495446878
2024-05-07,0.6674687560430385,-0.21154462760254025,0.3694683353254459,-0.5133791077719002
2024-05-08,0.3823661878622909,0.17350671789761624,1.428448262797231,-0.37493527794179243
2024-05-09,0.2911333660444516,-0.7957604621545019,1.1595009796297935,-0.2311666854259113
2024-05-10,0.5762359342251993,0.13367382008725523,1.1426917744318286,-0.2790895495978717
2024-05-13,0.1428800305904629,0.29300541132869934,0.5375603873050944,-0.3163628883982853
2024-05-14,0.2911333660444516,0.5585580633977727,0.4871327717111998,-0.15662000782508403
2024-05-15,0.7016810642247282,0.5851133286046801,-0.01714338422774553,0.03507144886275746
2024-05-16,1.5341805633125112,0.7311672872426705,-0.3197090777911127,0.09364383840626464
2024-05-17,0.8955508105876366,1.1427738979497346,-0.5214195401666908,0.13091717720667825
2024-05-20,1.1350369678594645,1.6871568346913348,-0.7567484129381986,0.01909716080543738
2024-05-21,0.724489269679188,1.2357173261739103,-0.823985233730058,-0.06609904216693664
2024-05-22,0.4507908042256703,1.2091620609670028,-0.9416496701158119,-0.2950638376551918
2024-05-23,-0.6554071603156303,1.4348818152257152,-1.2778337740751087,-0.4761057689714866
2024-05-24,-0.5641743384977912,0.6116685938115874,-1.0593141065015657,-0.6784467510308748
