Datum,DAX_Kurs_return_5d,VIX_Kurs_return_5d,BrentOil_Kurs_return_5d,WTIOil_Kurs_return_5d,Lufthansa_Kurs_return_5d,Ryanair_Kurs_return_5d,EasyJet_Kurs_return_5d,Air France-KLM_Kurs_return_5d,Booking_Kurs_return_5d,Expedia_Kurs_return_5d,Airbnb_Kurs_return_5d,Marriott_Hotels_Kurs_return_5d,Hilton_Hotels_Kurs_return_5d,vacation_christmas_block,vacation_easter_block,vacation_summer_wave,vacation_autumn_wave,vacation_winter_ski_wave,holiday,Inflation_Gesamt,Inflation_Restaurants_Hotels,Inflation_Transport,ECDC_Europa_Inzidenz,CentralEurope_Temp,HolidayDestination_Temp,CentralEurope_Sunshine,HolidayDestination_Sunshine,CentralEurope_Precipitation,HolidayDestination_Precipitation,EUR_USD_Kurs_return_5d,EUR_CHF_Kurs_return_5d,EUR_GPB_Kurs_return_5d,EUR_TRY_Kurs_return_5d
2023-01-24,-0.5542030001730132,-0.10979046612746318,0.060100939977269945,-0.021521065639907834,2.426786801728895,0.13934955897100573,1.3767159756926926,1.0869411052997524,0.5533985984714425,1.289772464347126,0.4415911578887226,1.5164323615505246,0.8576578301004812,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.8914502903504273,-1.6035932115706046,-1.781743072986978,-1.7844526091415784,-1.3250875552099743,-0.9089881055584317,-0.5681116901826976,0.4850031124073599,0.02745275925962589,-1.5972086728364416,-0.300388600340965
2023-01-25,-0.577519321531943,-0.4527885077234619,0.33749375019935424,0.18963165250457145,1.0172556088631353,1.1161967622097353,3.2487216791211027,0.7000129335038895,0.8796540531798068,2.004575060806533,0.5327520706075491,2.3208422701206475,1.9107445237033638,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.8914502903504273,-1.5744711830330105,-1.5870956198617798,-1.990372637221809,-0.8101869417373082,-0.9089881055584317,-0.5681116901826976,1.0209959405871654,1.3419383870015393,0.9914089276501458,0.27468576972255987
2023-01-26,0.6349293891324094,-0.6146887027305284,0.38288530096296797,0.19197779381728788,1.034535325763416,0.6058345118178694,3.550592728699926,0.7990814992294002,1.125728082578488,1.455549625122001,1.9137429186033892,2.502483217217127,2.255459952184883,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.8914502903504273,-1.5307881402266192,-1.632014262890672,-1.6042725845713768,-0.6121482442478212,-0.6175556988364869,-0.6388619204777946,1.3289067142223725,1.7801002629155107,1.1426917744318295,0.41312959955266776
2023-01-27,0.25603916704979934,-0.488624124009611,-0.2803356907498335,-0.4766724803068965,0.4914585088974488,0.40954133859022873,2.4606153818985357,0.17663183155779483,1.1616714801311046,0.6284463713634848,2.7012180369830396,1.2180222341777374,1.3690488503752625,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.8914502903504273,-1.5162271259578222,-1.6469871439003025,-1.9131526266917223,-1.3250875552099743,-0.690413800516973,0.7761426854241457,0.6560646533158085,1.4481594478291688,0.722461644482708,0.04039621154853122
2023-01-30,-0.10536381401361344,-0.014442129937530709,-0.9410349296424341,-1.0772846563623042,0.17054948074937729,-0.8374976442677238,2.0777051243790883,-0.6476934040073041,0.14972659518821202,-0.1790488311205837,0.6801612060677792,0.1930483184190323,0.5243066465139571,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.984189492170303,-1.268689883388272,-1.8566074780351312,-1.140952521390859,-0.3348940677625399,-0.28969424127429894,-0.6034868053302461,0.08585951695431336,0.2797277787252457,0.2854223093356219,-0.26844002422632474
2023-01-31,-0.058731171295753726,0.00987489539949905,-0.47955416354569397,-0.37578840386008977,0.18536066666390366,-1.2023720133261615,0.9208704310266838,-0.9934987749359738,0.10825344416596235,-0.28778438818797486,1.19415358629095,0.6439070978192222,1.0432738300520685,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.984189492170303,-1.1522017692378952,-1.706878667938825,-1.2696525389410027,-0.2556785887667454,-0.326123292114542,-0.6742370356253431,-0.23345535940812387,0.3328383091390604,0.1677578729498679,-0.2045428719970442
2023-02-01,0.19191928331274222,-0.4623873335143947,-0.9612089522040402,-1.103092210802185,0.1779550737066405,-0.9691295369027297,-1.3137857279360172,-0.9897603384935018,0.37921136417799367,0.07050818509965824,1.6674144948737941,0.3454969704464346,1.092518891263714,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.984189492170303,-0.9629085837435332,-1.6469871439003025,-0.8835524862905708,-0.3348940677625399,0.0017381654476459135,-0.6742370356253431,-0.2676676675898136,-1.11442364463739,-0.00033417902978061297,-0.44948195554261966
2023-02-02,1.2586409854837832,-0.05667696341763503,-1.5286033367492124,-1.4925516687131135,0.461836137068396,-0.24399946168532782,-0.7991867575130561,-0.41777956279526973,0.011482758447379683,0.5678396674242833,1.5083677960877564,0.06979196146070704,0.5280947281456223,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.984189492170303,-1.0211526408187215,-1.5870956198617798,-1.0637325108607723,-0.21607084926884745,-0.14397803791332647,-0.6742370356253431,0.9639754269510158,-0.27793279061980863,1.848678392746353,0.10429336377781177
2023-02-03,1.0604522539328791,-0.11874937019900045,-1.954779563363142,-1.8585497134968776,0.4124655173533081,-0.3040420793784885,-0.5540431534926692,-0.2757189779813298,-0.3617756007528676,0.23450279575867436,0.3562490268327999,-0.20591304752502054,0.2856575037190593,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,0.984189492170303,-0.8464204695931565,-1.5571498578425187,-1.835932616161636,-0.29528632826464263,1.094609690654939,-0.6742370356253431,0.13147592786323298,-0.7824828295510482,2.9076583202181387,-0.2897390749694183
2023-02-06,0.6524166301516068,-0.22049692358288814,-1.1629491778201015,-1.1500150370565139,0.4272767032678345,0.7189917528549798,-0.2643279851049392,0.5336525118138808,0.11654807437041229,0.38958465583839613,1.465696730559795,-0.01454133540551552,0.6114325240422532,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1478469071465542,-1.8802524826777491,-1.632014262890672,-0.08561237747967844,-1.0082256392267954,-0.8725590547181885,-0.03748496296946991,-0.8264687012240788,-0.13187883198181818,3.781736990512311,-0.6677972256593283
2023-02-07,0.5474931840364224,-0.3004871385073281,-0.2399876456266212,-0.5212491652485088,-0.10839452064086946,1.43026583937396,-0.4365363019787648,0.43458394608837003,0.346032843360194,0.7674852804004768,1.3919921628296799,0.004920194640535821,0.5432470546722825,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1478469071465542,-2.040423639634517,-1.6919057869291945,0.22326766464066683,-0.9686178997288978,-0.9089881055584317,2.014271715588343,-1.2484205021315853,-1.0613131142235752,2.689138652644596,-0.8488391569756231
2023-02-08,0.6932201925297341,0.5736459301869521,0.68549563938706,0.6260139366698287,0.0347802765328855,1.0215141727705201,-0.2116524999435337,0.33925381680533134,-0.4889599305544333,0.036639732898339696,0.29806121020376175,-0.47513087982873103,-0.29391898592569277,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1478469071465542,-2.069545668172111,-1.706878667938825,0.3777076857008399,-0.8894024207331034,-0.9089881055584317,0.24551595821091818,-1.3624615294038842,-0.7824828295510482,1.5629219043809508,-0.8967620211475835
2023-02-09,-0.14033829605200823,0.6197202939834295,0.7157566732294691,0.6658983389860081,-0.3972126459741338,0.0446669695317908,-0.655342163418449,0.10186310270835275,-0.4668409166759002,-0.701336015067233,-0.6911316724898876,-0.4589129381236882,0.6871941566755542,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1478469071465542,-1.8802524826777491,-1.751797310967717,0.06882764358049419,-0.8497946812352061,-0.9089881055584317,-0.6742370356253431,-3.06167283576114,-1.565863153154815,-0.16842623100942913,-1.7008011866993635
2023-02-10,-0.8281697761404391,0.7112290998569889,2.0346333981944698,2.0172757351106756,-1.201953747330067,-0.4472206292621793,-1.4333185596484375,-0.49254829164471187,-1.4594316644750762,-1.8136472873631686,-1.7113580573856904,-0.7930025372475699,-0.1764884553440763,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1478469071465542,-1.4871050974202278,-1.781743072986978,-0.7291124652303982,-0.1764631097709502,-0.9089881055584317,-0.6388619204777946,-1.6817764057663216,-0.6629841361199652,-0.9248404649178474,-1.0778039524638783
2023-02-13,0.005388712441303385,0.24280640125946829,1.7496753295117833,1.9023148107875703,-0.6810937093358894,-0.2024314955900627,-1.1294215298710981,-0.5990937302551669,-0.7820368644449979,-1.3074030544592492,-0.4215281221086773,0.16061243500894667,0.4485450138806562,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.0714734468243037,-0.9774695980123304,-1.6469871439003025,-0.42023242311005266,-0.09724763077515572,-0.9089881055584317,-0.6742370356253431,-1.1799958857682058,-1.7384723769997126,-1.7653007248160903,-0.8807877330902634
2023-02-14,0.034534114139965696,0.02907254698136465,0.5694950096578246,0.5767449691027836,0.0002208427323239534,-0.21397815283874747,0.07401070804716514,0.03644046496509091,-0.4364272725929171,-0.9312849800130274,0.08664547645158964,0.8547403399847785,0.5470351363039474,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.0714734468243037,-1.268689883388272,-1.5571498578425187,-0.16283238800976477,-0.7705792022394109,-0.9089881055584317,-0.6742370356253431,0.017434900590933958,-1.2206447054650194,-1.6140178780344063,-0.300388600340965
2023-02-15,0.16277388161407988,-0.5129411493466407,0.0853184681792776,0.027747901927137334,-0.04421271501125518,-0.44029263491296844,0.7405581933587958,1.000957067122894,0.7856482441960407,-0.6300340104328781,3.3374048321271905,1.0007018153301637,1.1417639524753598,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.0714734468243037,-1.4288610403450395,-1.4074210477462126,0.12030765060055204,-0.29528632826464263,-0.9089881055584317,-0.6742370356253431,0.08585951695431336,0.12039618748380161,-1.4627350312527228,-0.26311526154055137
2023-02-16,-0.15199645673147313,-0.22369653217986574,0.19123208662770977,0.12159355443579481,-0.12814276852690465,-0.35484737127270133,0.5582199754923922,1.1598406159279582,0.3902708711172603,-1.0881493902086081,4.025960662237476,-0.059951572179635364,-0.9000120469921,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.0714734468243037,-1.0648356836251127,-1.3625024047173206,-0.6004124476802541,-0.6913637232436164,-0.6175556988364869,-0.5681116901826976,-0.23345535940812387,0.10711855488034792,0.2013762833457976,-0.3270124137698319
2023-02-17,0.47171513961990036,-0.21537754982772397,-0.9889482332262486,-1.0022081343553784,0.8962975905611698,0.13704022752126876,1.733288490631437,2.7692375044121995,1.081490054821422,0.06694308486794048,3.9444977189568218,-0.008054158723498394,-0.47953498587728,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.0714734468243037,-0.36590699872285304,-1.3625024047173206,-1.7844526091415784,-0.05763989127725848,-0.5082685463157575,-0.6742370356253431,-0.792256393042389,-0.2380998928094476,0.8569352860664269,-0.6464981749162347
2023-02-20,0.11031215855648772,-0.15714467336273166,-1.0519920537312677,-1.1195151999912003,0.09155648920523661,-0.13315155209795426,0.8074155399098104,1.9206124319710314,0.1884348694756451,-0.5355588542923579,2.4238561110512906,-0.5691949417179792,-0.9454690265720807,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1423916599806792,-0.7153713411739829,-1.0031532604861861,-0.8063324757604845,-0.13685537027305297,-0.47183949547551446,-0.6742370356253431,0.08585951695431336,0.41250410475978244,0.5207511821071298,-0.2311666854259111
2023-02-21,-0.1286801353725433,1.2833191169965839,-0.7468599624869751,-0.8684780795305415,0.11871033004853496,-1.0268628231461534,-0.3879127772143905,1.4888230228655035,-0.765447604036098,-1.225405749129741,1.1631200840887963,-2.1196301687200707,-2.0932577609665897,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1423916599806792,-0.49695612714202675,-0.9732074984669248,-0.47171243013011027,-0.4933250257541295,-0.7632719021974593,-0.6388619204777946,-0.49574972213441165,0.12039618748380161,0.9073629016603214,-0.4974048197145801
2023-02-22,-0.5950065625511404,1.368428705676188,-1.4126027070199771,-1.3916675922663069,-0.2836602206294316,-1.3062919285643244,-1.2023568170176597,0.6252442046544474,-1.2437712791593778,-1.380487609209463,-1.4921839480829802,-2.022322518489814,-2.460701679238099,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1423916599806792,-0.6716882983675916,-1.0181261414958167,-0.8063324757604845,-0.05763989127725848,-0.7268428513572162,-0.6388619204777946,-0.8720851121329984,-0.11860119937836454,-0.31970907779111285,-0.7583181913174757
2023-02-23,-0.4084759916797015,0.25112538361161,-0.8679040978566118,-0.9341700362866017,0.1730180117351317,-0.3802500172198078,-0.5763289356763407,1.217786380786276,-0.9949323730258797,-0.8902863273482733,-2.0391494243959394,-0.8611178924087496,-1.0060783326787213,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1423916599806792,-0.72993235544278,-1.1379091895728615,-1.0122525038407149,-0.8101869417373082,-0.7632719021974593,-0.4266112295925036,-0.8948933175874582,0.13367382008725529,-1.3786890052628984,-0.7689677166890224
2023-02-24,-1.218718158902514,0.47061853336427345,0.04749217587626611,-0.014482641701758524,-0.14542248542718542,-0.91601491355878,-1.2874479853553147,-0.18225806691952723,-0.36454047748768426,-0.9134594788544386,-1.4049022231394228,-0.5627077650359621,-0.6689390674605323,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.1423916599806792,-0.8464204695931565,-1.197800713611384,-0.6518924547003118,-0.21607084926884745,0.14745436880861829,-0.14361030841211544,-0.7010235712245498,0.23989488091488467,-1.5635902624405118,-0.6251991241731412
2023-02-27,-0.5542030001730132,0.24088663610128178,-0.166856813840799,-0.20921237065722278,0.6593186159287476,-0.5834711847966593,-0.10224956922369162,0.612159677105795,0.4068601315261602,-0.4999078519751805,-1.2943453715442501,-0.6989384753583217,-0.5515085368789159,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.2242203674688048,-1.6181542258394017,-1.6170413818810414,-0.1885723915197937,-1.2458720762141795,-0.8361300038779454,3.8891528184084145,-1.3624615294038842,0.5585580633977728,-0.8744128493239528,-0.9020867838333569
2023-02-28,-0.3152107062439821,-0.6639626751239834,0.2542759071327289,0.26705431582421385,0.4297452342535889,0.07699760982810809,0.06995874765013395,0.8869347556274947,0.8658296695057234,0.002771280697021132,-0.9335809084442133,-0.423233466372594,-0.11587914923743556,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,3.3568277708167917,-0.10987463131972675,-1.9366673203685911,-1.616130703269812,-1.3710129775527198,1.2242203674688048,-1.6327152401081986,-1.4074210477462126,0.30048767517075337,-1.483518513201564,-0.6539847496767299,2.757149133686862,-0.7466399821334695,0.9436094088979294,-1.3450705948669688,-0.635848649544688
2023-03-01,-0.5542030001730132,-0.5474969221939988,1.1595851695848038,1.1797032864709076,1.0493465116779424,0.8298396624423535,0.6838307478003591,1.2458246541048166,1.1754958638051878,-0.451778998846991,-1.0790504500168088,-0.36809246457544853,0.19095546292743312,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.2847451036732631,-1.3927215367931334,-1.1813057832131553,1.2242203674688048,-1.6327152401081986,-1.4373668097654737,0.24900766815069597,-0.018032151779360534,-0.9089881055584317,0.6346422248339518,-0.7808522903151591,1.195884428363549,-0.050761794623675166,-0.5932505480585009
2023-03-02,-0.7523917317239169,-0.5257395837345512,0.7788004937344882,0.853589644003323,0.4371508272108521,0.3656640410452267,-0.2926917078841575,-0.07010497364536407,1.4685727976957523,-0.341260891663741,-0.590272790332888,-0.41998987803158555,-0.02117710844580941,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.2847451036732631,-1.3927215367931334,-1.1813057832131553,1.2242203674688048,-1.4434220546138368,-1.4223939287558431,0.4806676997409547,-0.8101869417373082,-0.9089881055584317,-0.49736145988760055,0.7016810642247281,2.0323752823811305,1.3780206472033374,0.019097160805437746
2023-03-03,1.217837423105656,-0.9954421257708628,0.8090615275768974,1.024857959831623,1.8368078961335947,1.531876423162386,1.0788968865109,0.7878661899019839,1.6372302785195678,0.4109752572287026,0.36012821460806915,0.29684314533130624,0.5015781567239669,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.2847451036732631,-1.3927215367931334,-1.1813057832131553,1.2242203674688048,-1.4579830688826338,-1.3026108806787984,-0.24005239853985108,-0.05763989127725848,-0.9089881055584317,0.10401549762072418,0.040243106045393766,1.2489949587773639,1.058645748442005,-0.2844143122836449
2023-03-06,0.8389472010230457,-0.7714695239824308,1.1394111470231978,1.4753170918731788,3.0142971763384416,1.1600740597547372,0.8864287676519187,1.0346029951051428,0.7552346001130577,0.13289743915471874,0.33491349406881926,0.82879163325671,0.6606775852538989,-0.15633271741259055,-0.18125730177177748,-0.5845329474144901,-0.3219473514410062,-0.2979003000075508,-0.10987463131972675,-1.2847451036732631,-1.3927215367931334,-1.1813057832131553,1.3333253107863057,-1.3269339404634601,-1.1379091895728615,-0.9350324933106284,-0.8497946812352061,0.03816721628788905,-0.03748496296946991,0.7929138860425674,0.5054475329839582,0.1677578729498679,0.04572097423430461
